channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
CBC News,1,2577,1348,mPxUV1NoR-o,[],33468,1.012599469496021,6,2015-02-10,"['ghCOVjAILxo', 'L5EHxsuPSl8', 'EESYomdoeCs', 'eTu9kgsZoV0', 'jBpMe36GoW0', 'dZlAfGPX2j8', 'iV1peiuTTRU', 'xctScalMkYs', 'sOboCgIhcfk', 'g2QZT89aRCs', 'GL-4Woy94a0', '3y0pYUdfGiw', 'l6WSoijb8cY', 'BA673XwYIDo', 'IUNsndIL1bg', 'TLpbfOJ4bJU', 'tB24lj71VPA', '-avpx8UTakI', 'inebLA3HqPo', 'IHTg5zzFEKE']",Moving company scams: What you need to know. (CBC Marketplace),5455513
Magician's Got Talent,1,7225,2695,eT5X8iK2IN0,[],101202,0.50629973474801,3,2019-05-31,"['YlQDOUCW9WA', '9dSKaXOobcc', 'WAJv6Wu3YhI', 'Gurg64h04C4', 'jNBqtxcEe4s', 'TCqf3rgPiQM', 'Wi9kRfvFW6c', 'oMpgga7ve7Y', '8guIl4hUNbs', 'X1zEOa4EMBY', 'VxL6DDFCEJo', 'JDOqMCIajHs', 'D3JJZsoY7tU', 'dL-jYJCVhHU', 'G2A-185WViw', 'OOUVp0M-Ybo', 'EChjIHaBjf8', 'uNzdZbDUUoU', 'QJnfGBP0qRA']",How Did They Do That? Best Magicians on Britain's Got Talent 2019 | Magicians Got Talent,13920609
WIRED UK,1,2858,4071,SGJ5cZnoodY,[],64220,2.869031830238727,17,2016-07-05,"['I5h8GfxIWVY', '5dZ_lvDgevk', 'S7SQoQj9868', 'CaELQS5kTso', 'CVuVlk2E_e4', 'JovtmKFxi3c', 'Qaf6baEu0_w', 'kFQJNeQDDHA', 't487ILVf87k', 'GbECT1J9bXg', '5iGClYMpcpE', 'lxSlLKl_UBQ', 'RVVfJVj5z8s', 'JHDkALRz5Rk', 'E7Jfrzkmzyc', 'rWrdN7_2TcU', 'mh45igK4Esw', '7W-xxpXzAC0', 'IZs2i3Bpxx4', '3K3fy5eKeuM']",Shenzhen: The Silicon Valley of Hardware (Full Documentary) | Future Cities | WIRED,7689712
CNBC Television,2,1643,567,s9ovOwl5Cns,[],12201,1.350132625994695,8,2019-05-06,"['Kx7515qZu74', 'MIUs08PZcdo', 'RFxXl9eAWV4', 'raAkFKm9afg', 'th3KE_H27bs', 'qNg55JDMDHM', '5kpWkjlR3OQ', 'z6J3ROV4IPc', 'yZYQpge1W5s', 'VVcbmisaTUo', 'JwvZvb0lP0c', 'AIYPu4MFLl4', 'YJQSuUZdcV4', 'vrl5PFB35Ec', 'KQrxsh1HQCs', 'qG3eNG2rO7o', 'P-39QRDDin0', '-r3-oWCYM3k', 'peUrLZ24GfM', 'KlV0fyDC3Gc']","Bill Gates, Charlie Munger, Warren Buffett on the socialism versus capitalism debate",917260
The Obama White House,1,1564,2514,x_Kw9YnNXJk,[],17313,1.012599469496021,6,2015-07-26,"['fp85zRg2cwg', 'oINDnuDHKbc', 'xgRV_MPKMAE', '3PuHGKnboNY', 'hYUIwdqCpU0', 'FsUqI_Y7kVs', 'SggOsfjsL0c', 'rlLSBTAg0aM', '636mgw1THpc', 'gZR1CvSQntE', '0UEbEvObgKo', 'pcNXFz_QCVU', 'CYvwYWabWvs', 'CuzLdMPbKl8', 'jta-4JLawYI', 'RLapI4dQBAE', 'kAxaeB9-E70', 'qcnL-ps7AdQ', 'BNife3N3X0Q', 'zBgzjbxGlX4']",The President Speaks to the Kenyan People,2213562
,3,-1,-1,7Orjss318Io,[],-1,2.531498673740053,15,,[],,-1
Wall Street Journal,1,1344,774,htPQrCBLBaQ,[],20713,1.012599469496021,6,2018-12-05,"['_d4sDwFgNYQ', 'raDyWogvQ2Y', '2OPtTuX3gds', 'Bmvxx_YbDsM', '7XB3sD9QJCI', 'N4nwMDZYXTI', 'Pgs-LaWyUJI', 'HA7sP47e8tA', 'Z97_qDsrqgU', 'MrAMFKKwEbI', '6HKamSSV76U', 'TBuIGBCF9jc', 'SzBFR2EE8hM', 'BTIfGFJqLko', '0CXNEWDYxXM', 'UM-Q_zpuJGU', '0acsiKlIBs4', '5ir1hhpkwbo', 'NxFkEj7KPC0', 'KQrxsh1HQCs']",George W. Bush Delivers Emotional Eulogy for His Father George H.W. Bush,1869603
60 Minutes Australia,1,1238,2294,Myalj0M8wms,[],11113,0.50629973474801,3,2019-01-27,"['N6Pj8aS9oZ0', 'VQOOxOl9l80', 'RIqfBk6GglI', 'N71hBOK4Ja0', 'u1dkmlEqfZo', 'Sy70uRIBcxc', 'A2M_psaG1ew', 'GgfLd8K8s3Y', 'Tq4qVwouXuI', 'FPQTwDVu-Zk', '36SpZxgHc3U', 'jNxydftqOwY', 'jAF_G94J8ZY', 'bYH992ynhdU', 'ucfztrLAn-E', 'kB0Jcjkwcho', '4nfdSp5ljHw', 'h6G38Lbrn9Q', 'Jq-x6kADTdo', 'BMUra1m6n2g']",Australia's real life Wolf Creek horror story | 60 Minutes Australia,1838634
CNBC,1,137,4198,xv_vkA0jsyo,[],3241,0.16876657824933602,1,2018-09-13,"['zN1PyNwjHpc', 'PHe0bXAIuk0', 'Pqc56crs56s', 'guVxubbQQKE', 'Hq89wYzOjfs', 'mh45igK4Esw', 'Clnfuhxhi_Q', 'ta9o_t6FJaQ', 'vMKNUylmanQ', 'Xx92bUw7WX8', 's7O3oCWZgjE', 'KuYBeBCx19g', '1O3ghiyirvU', 'zIwLWfaAg-8', 't6m49vNjEGs', 'tfAhTtBlb2Q', 'VPV0idcPJ0s', 'AH0IfJDRQ7M', '3N_Ez5VZ24Q', '71_7hVyn4BI']",Jeff Bezos At The Economic Club Of Washington (9/13/18),257250
,1,-1,-1,z6J3ROV4IPc,[],-1,0.33753315649867305,2,,[],,-1
NJ.com,1,1670,571,jq3tJXsDZUs,[],9937,0.33753315649867305,2,2015-11-25,"['IkHKzzLFoI4', '9knzXkj4nwo', 'nigXcfIMuoc', 'Zn0GBm1ltIk', 'RJw0t9ln0JA', 'cjjWh3hj6ic', 'ce28TIoa4ao', 'gA1OzTiVwe0', 'vXa0fWirT-8', 'PwPk5XMWpPQ', 'WfB-rH2BZNM', 'dqRxAllY7tM', 'VrcqRks_zZc', 'PMAuYRhZsl0', 'gnAW02xU9wQ', 'vY0MrYRAT1w', 'gY0gda12pXg', 'MYaYdaFFLoQ', 'icdw1oVcHm4', 'gM2TkXi4dXk']",Dashcam video of wild police chase in N.J.,3441924
CBS News,1,742,1406,EdDeNih73eI,[],5615,0.843832891246684,5,2012-04-28,"['7YGITlxfT6s', '5ir1hhpkwbo', 'BTIfGFJqLko', 'd3UCW_AV93M', 'CuzLdMPbKl8', 'KW_nwxlwfyo', 'fDkXHWMNNmc', 'YAr7O8-iRgQ', 'rStsx8SGsPc', 'ELC_e2QBQMk', 'uH5XAeKdrjM', 'INxuaI5Wosw', 'TO9d16c2XRM', 'Bmvxx_YbDsM', 'NxFkEj7KPC0', 'bJvS4aTcUyQ', 'VIgSgLFwEMs', '4pCGLT65uMU', 'uDmSZX_zVuQ', 'QmPLGt5rd_k']",Jimmy Kimmel's 2012 WH Correspondents Dinner performance,1419009
The Daily Show with Trevor Noah,1,2165,987,zfNP_z8unGU,[],55781,0.16876657824933602,1,2019-04-07,"['anDy97Q8qwI', 'S5vOKKMipSA', 'iaqcwyZPuKg', 'YAr7O8-iRgQ', 'foVJS7aVN4I', 'wD8AwgO0AQI', '_hfMNTnBM4I', 'NxFkEj7KPC0', 'AmuYJck_ux4', 'p4ozAACcc8I', 'RTutwy3wNGc', 's6MwGeOm8iI', 'PArFP7ZJrtg', 'mW-C7WE1xOs', 'rs2RlZQVXBU', 'V6UxhDPzbsE', 'QlaeirHJpns', 'NaNkgtEnrW0', '1s5iz6ml-qA', 'Uki1czS3tRg']",Bernie Sanders - A Progressive Agenda for the 2020 Presidential Race | The Daily Show,3646824
Fox Business,1,234,495,yYs-82Y-644,[],3702,0.33753315649867305,2,2020-03-09,"['3gjPFelN1vY', 'R2QTLqXFelQ', '9QZLhR__HVQ', 'q-rVcaFSfSA', 'aHs9VBShzbA', 'L5EHxsuPSl8', 'Y7nZ4mw4mXw', 'HSVqpWkoK30', 'G9oqvJ3iXGI', 'NKwwh2Iai2w', '2KmFbVfwZQU', '61-gFtHJOd8', 'UAHhhweamIU', 'okg7uq_HrhQ', 'Xj1nUFFVK1E', 'vKJvOYp3D3Y', '7k20VFZeLKY', 'XUI6DIswmFk', 'b3FW7fj-Kcc', '0h_VFRqibIg']",Dr. Oz’s coronavirus survival guide,308298
Vox,1,3367,273,9AEMKudv5p0,[],136568,4.050397877984085,24,2015-05-27,"['6Af6b_wyiwI', 'iXu44FFGOpw', '8RETFyDKcw0', 'dSQztKXR6k0', 'lj3NhPgOoX4', 'J0KHiiTtt4w', 'c09m5f7Gnic', 'QMbHLF_zwjs', '6BsXLnLn9ok', 'ItFchh-vPgY', '_066dEkycr4', 'Fqw-9yMV0sI', 'BWO6i8cH8SA', 'PiRrDcpU2T4', 'cZFhjMQrVts', 'mh45igK4Esw', '3x1aLAw_xkY', 'yS9vDFKDXMo', 'PajyImF5vIM', 'LFMuLqZ1zaU']",What Bill Gates is afraid of,7175557
NBC News,1,4303,292,_FLo14GMYos,[],28386,0.6750663129973471,4,2016-07-06,"['DI9ZLawGE4g', 'L5EHxsuPSl8', 'C_lY_XD6aVA', 'vrl5PFB35Ec', 'NxFkEj7KPC0', 'BShvYeyMm_Y', 'BWO6i8cH8SA', 'Bmvxx_YbDsM', 'TSVPDrR8GyQ', 'y4CqF4hjCGI', 'A8wJc7vHcTs', 'BTIfGFJqLko', '9LR6EA91zLo', 'rFGE3X6Yhj0', 's8VOM8ET1WU', 'wVsAir5fDbs', 'HA7sP47e8tA', '9AEMKudv5p0', 'vVeVcVBW_CE', 'UM-Q_zpuJGU']",1980s: How Donald Trump Created Donald Trump | NBC News,4482669
Fox News,1,475,5736,4qm_6TXnWhM,[],7397,0.843832891246684,5,2020-03-19,"['3gjPFelN1vY', 'KXL6HoBIsAo', 'ux0nzEtUobM', 'yhB9D06_ef4', 'mtw4SPeoHOA', 'jFO9hwRSrls', 'o783-zkcX8Q', 'BdzfSsIhbHA', 'MIUs08PZcdo', 'BWO6i8cH8SA', 'R2QTLqXFelQ', 'cw9vIPDxJyk', 'STgLXeWeGdk', 'DQHP8jBereo', 'ypLd26VL_AU', 'JvEas_zZ4fM', 'Lmbx3kpOS9k', '_066dEkycr4', '8A9lkLZd65o', 'LpaD0LMIyW0']","Trump, White House Coronavirus Task Force hold a press briefing",220620
The Obama White House,1,1297,1379,GD3IodWyGME,[],11725,2.025198938992042,12,2012-05-31,"['fp85zRg2cwg', 'gZR1CvSQntE', 'jta-4JLawYI', 'Qrz6Ge64hsc', 'GHrZd7JxvPQ', 'eDOo3v2ntHI', 'CuzLdMPbKl8', 'hYUIwdqCpU0', 'bLFTCw3OYGQ', '0UEbEvObgKo', 'rlLSBTAg0aM', 'xRBtk9Fhv7A', '0pZLS1qa9aU', 'kCA39QJUKLM', 'vahLBesP3yk', 'BK-b4c4KEMA', 'OIDEGN4Js40', '3PuHGKnboNY', 'fzSK2gAkdD8', 'ZxpWVGCfGfk']",Unveiling the Official President Bush Portrait,2354813
Global News,1,23096,1957,NxFkEj7KPC0,[],292995,6.244363395225465,37,2016-04-30,"['EdDeNih73eI', 'rBOhIqrUqEo', 'iH1ZJVqJO3Y', 'WoJsV4KsgGQ', 'mLB937pCKZA', 'xx51IrK8mnM', '9LR6EA91zLo', 'DHLRj1LaPiQ', 'BWO6i8cH8SA', 'UM-Q_zpuJGU', 'LbI5gCZq_SY', 'mW-C7WE1xOs', 'fp85zRg2cwg', 'D7aQmLot8mg', 'JJSod2YwbrA', 'CuzLdMPbKl8', 'raDyWogvQ2Y', 'Uki1czS3tRg', 'BTIfGFJqLko', 'Bmvxx_YbDsM']","""Obama out:"" President Barack Obama's hilarious final White House correspondents' dinner speech",33012152
Global News,1,22,2246,Oc4eGM2Bhc4,[],87,0.33753315649867305,2,2020-03-18,"['rBOhIqrUqEo', 'yDWJtSsTnNM', 'IBsefkZjNW0', 'aJZiOfm8nNE', 'IP_yuwVErwc', '6Af6b_wyiwI', 'iV1peiuTTRU', 'TLpbfOJ4bJU', '3K3fy5eKeuM', 'LTxwDaYFO6k', 'ypLd26VL_AU', 'LSAmSPi-t-M', 'Y7nZ4mw4mXw', 'Lmbx3kpOS9k', '3rSF9pZ40-I', 'Ugtxgp6OGgI', '94Bzy06s3Tc', 'B9giFsyCnx0', '1pB0-nHF8Jc', 'o-99xM0ibYE']",Coronavirus outbreak: Ontario public health officials say province taking outbreak 'seriously',21968
Fox News,1,580,3401,KXL6HoBIsAo,[],9592,0.843832891246684,5,2020-03-18,"['3gjPFelN1vY', 'c09m5f7Gnic', 'BwyDCHf5iCY', 'yDWJtSsTnNM', 'STgLXeWeGdk', 'o783-zkcX8Q', 'yhB9D06_ef4', 'mtw4SPeoHOA', 'cw9vIPDxJyk', 'UDY5COg2P2c', 'LpaD0LMIyW0', '94Bzy06s3Tc', 'MIUs08PZcdo', 'XqgZKkxYYRs', 'R6HRC26FBZg', 'EKHWjOtVyK8', 'ocLK8aEXR98', '55DhPGy0QOU', 'kf1Ax4FxUoM', 'BWO6i8cH8SA']","Trump, Coronavirus Task Force hold a press conference at White House",781171
Doctor Mike,1,1012,511,J-jkAfafm5I,[],57021,0.50629973474801,3,2020-03-18,"['OOJqHPfG7pA', '5CRxyHU9Oxo', 'vczzNIFMUjE', 'DfMl6W6N7-A', 'dlnx89ZiAOE', '0vyQ5q3cH5E', 'D_6eNbSwYuw', 'HRFzHiL-irY', 'EJbelcQxpQ4', 'CLzUtMiq1N4', '9AEMKudv5p0', 'Xl2nA_xuHjY', '3J6zm6zgah0', 'AToF8O5T86s', 'OTYfke545vI', 'dSQztKXR6k0', '-LKVUarhtvE', 'a1M81AoIyAw', 'Wak8UQebNDs', 'Fqw-9yMV0sI']",Doctor VS Coronavirus Conspiracy Theories,1000156
,1,-1,-1,bOGO2S5FOTc,[],-1,0.16876657824933602,1,,[],,-1
CNBC,1,6807,971,Qaf6baEu0_w,[],74980,0.50629973474801,3,2019-05-07,"['0JDoll8OEFE', 'EESYomdoeCs', 'xA4aaSzqT9s', 'zcikLQZI5wQ', '5lL-Y-rgNr4', 'AqcyRxZJCXc', 'qzv_wQBkSvM', '49yDycP3Pgc', 'SGJ5cZnoodY', 'rD9PGi8hHvY', 'yxABosWfuus', 'HCT-FurFVLQ', 'inebLA3HqPo', 'L9FELWSDYPk', 'aWJ0OaojfiA', '3Sh7hghljuQ', 'JHDkALRz5Rk', 'oN5lkasJ7Tw', 'T3LLgzO_PrI', 'tR5O0EaGk1U']",Why The US Has No High-Speed Rail,7797330
,1,-1,-1,vuFKYvd974o,[],-1,0.33753315649867305,2,,[],,-1
The Daily Show with Trevor Noah,1,2000,372,Ls0ZormAOhU,[],66601,0.50629973474801,3,2020-03-11,"['NVlyc-uZQc0', 'BWO6i8cH8SA', 'yhB9D06_ef4', '5CRxyHU9Oxo', 'c09m5f7Gnic', 'mW-C7WE1xOs', '6Af6b_wyiwI', '4IlwdyacDZg', 'vpD0k9oebI4', 'GNlQjzje2gw', '4APOXh9qzlw', 'jRrq_zkUT8E', 'NEoOJ0uRskY', 'Y7nZ4mw4mXw', '7Orjss318Io', 'z39RgxoiXPE', 'SgXdS-hvVE8', 'lk0sQEhrY5U', 'k2rhaXmOA5M', '0Mb-vLRPXvk']",Coronavirus Misinformation & Toilet Paper Panic | The Daily Show,3464405
FRONTLINE PBS | Official,1,3090,6913,SnMBYMOTwEs,[],17362,1.181366047745358,7,2020-01-13,"['l5vyDPN19ww', '7W-xxpXzAC0', 'VQOOxOl9l80', 'qlSxPouPCIM', 'PO5PMbtF1t8', 'NxFkEj7KPC0', 'StjIv33zJ9c', 'Cm1j1fpldkc', 'K7lb6KWBanI', 'S7SQoQj9868', 'a0WJ1CyC2IQ', 'RVVfJVj5z8s', '4_xQ5JisFuo', '6X1Y0Mj7Qzc', 'MHj8I6Uh8qs', 'BKS6m2taumw', 'ii9DCfTUiUw', 'GESBI9pWWmI', '43xTvpxWLW4', '46DEVQ8UacA']","America's Great Divide, Part 1 (full film) | FRONTLINE",1362072
KTLA 5,1,165,2289,ZWdYIq-EYXg,[],1233,0.33753315649867305,2,2020-01-28,"['WfB-rH2BZNM', 'VrcqRks_zZc', 'cnfq-v2F5iQ', 'zXwsaULaKII', '-avpx8UTakI', 'vXa0fWirT-8', 'iX8dbrzedd0', '4IObb6bGrGw', 'T6ig1qZnGeU', 'iIWvGFeeE0I', 'jq3tJXsDZUs', 'CwA3N-jWaiQ', 'L93ve656YP0', 'g2QZT89aRCs', 'BAxk7-yte_E', '0qvAi_VZLvE', '8HP7Ax-ghIk', 'wZV7TUeTf_Y', 'NFGCuE_Qhsg', 'SwF7QhBvH3I']",Police Pursuit Ends With Driver in Custody in Canoga Park,268868
CBC News,1,4304,1247,bvlzZnhZhrc,[],73082,0.6750663129973471,4,2020-01-10,"['xctScalMkYs', 'mPxUV1NoR-o', 'xd3Trr8Xrdc', 'vWPCJC7JqRI', '-P0rSnt2HSU', 'Zn0GBm1ltIk', 'EESYomdoeCs', 'sOboCgIhcfk', 'T9EAoj70F90', 'GVQoAlQrnSg', 'DIZxqQl1QJc', '-avpx8UTakI', 'autMHvj3exA', 'jBpMe36GoW0', 'WjmDwWUhEpg', 'inebLA3HqPo', 'g2QZT89aRCs', 'GcjhRBflVGQ', 'T7jYmtqOsl0', '5BsxZFrV4dU']",Locksmith ripoffs: Hidden camera investigation (Marketplace),7380676
FOX 10 Phoenix,2,2214,4759,QYe8ZuF8A2I,[],7017,0.843832891246684,5,2016-04-07,"['SwF7QhBvH3I', 'mtw4SPeoHOA', 'jqi4ZpR2OWI', 'Zn0GBm1ltIk', 'nigXcfIMuoc', 'I5DJ-05ZUKo', '2Sj2fd6b_Cg', 'cjjWh3hj6ic', 'BUXGs7erwoI', 'ce28TIoa4ao', 'S2MfSUaXwMw', 'GxyXgTJ6oWM', 'eNgCe2TV_OM', 'vXa0fWirT-8', 'VMxjFTtTquc', 'UoFu_eHlgio', 'i5Dk2QjBLhk', 'h5L5E-wazDY', 'PjpPxtNXS64', 'd1LXS92qKfA']",WATCH: The Most Bizarre Police Chase You Will Ever See (FNN),1897249
MSNBC,1,1124,1032,y9PRgDzLdx4,[],13263,0.50629973474801,3,2015-10-27,"['S5vOKKMipSA', 'p4ozAACcc8I', 'Rn-Zrj_GTGs', '96mGu-Xmjjo', 'nK2IlTweyLQ', '7Orjss318Io', 'NxFkEj7KPC0', 'Q8XdL1nZrIU', 'rs2RlZQVXBU', 'waeXBCUkuL8', 'ni-2JRqBgT4', 'SYxZfksAyco', '7anlrWq8lyo', 'anDy97Q8qwI', 'iaqcwyZPuKg', 'hSnxuzDm7C0', 'c09m5f7Gnic', 'RmKb1ypU350', '1LvmPL-ubsI', 'MAFlQ6fU4GM']",Bernie Sanders Draws Distinction On Gay Rights | Rachel Maddow | MSNBC,809877
CBS News,1,1304,5731,s7gDXtRS0jo,[],11425,0.33753315649867305,2,2016-09-27,"['smkyorC5qwc', 'ooShpws3Dik', 'vnMYL8sF7bQ', 'L5EHxsuPSl8', 'AyAK3QBnMGQ', 'DBhrSdjePkk', 'FRlI2SQ0Ueg', 'IVGAI8o5i4o', 'jSDj9E2dgWs', 'ye0Xblp_Nb0', 'rfq0Yw2sMq0', 'v5DEROUA568', '6A8TiUpKDVg', 'NxFkEj7KPC0', 'Irw956jPLOA', '31FR-XA1ZRU', '3gjPFelN1vY', 'SnMBYMOTwEs', 'FZ_G5j9yVIU', 'BWO6i8cH8SA']",Full video: Trump-Clinton first presidential debate,2129175
Guardian News,1,28,137,FpiEN0e5XnA,[],122,0.16876657824933602,1,2020-03-19,"['-21bRp-E0WY', 'mW-C7WE1xOs', '9AEMKudv5p0', 'o783-zkcX8Q', 'NU-l2Pek4tg', 'LPXBwYgWXZo', 'WW3eFudbh-A', 'c09m5f7Gnic', 'STgLXeWeGdk', '3x1aLAw_xkY', 'BWO6i8cH8SA', 'nC3DIkP7F74', 'XFZ3qQpu22o', 'zlmEmFbHmlk', '9Auq9mYxFEE', 'iK9TPAOLTcU', '_5H7iM-CUF0', 'AZSVBUcUZlM', 'rs2RlZQVXBU', '6Af6b_wyiwI']",Coronavirus: Boris Johnson says UK can 'turn the tide' within 12 weeks,1015
DW Documentary,1,282,2546,TLpbfOJ4bJU,[],11295,0.843832891246684,5,2020-03-05,"['CVuVlk2E_e4', 'RVVfJVj5z8s', '3K3fy5eKeuM', 'UP8pA0v6QFE', 'hIXhnWUmMvw', 'mcYr040cLNc', 'x6TOvt01h9M', 'n7hzomuDEIk', 'sSLIr1dhi4Q', 'qMXXILYpGaQ', 'S7SQoQj9868', 'v_ONFix_e4k', 'PPySn3slfXI', '7W-xxpXzAC0', 'HH2LnZv5Qv0', 'RCa6ULGHsa8', 'GEHOlmcJAEk', 'xvDuqW9SFT8', 'Y7nZ4mw4mXw', 'JHDkALRz5Rk']",Better brain health | DW Documentary,769307
Vox,1,1702,537,2yzMUs3badc,[],90477,0.33753315649867305,2,2019-03-26,"['Fx-KrvuiafE', '1UnIDL-eHOs', '_6ohUUzh9kk', 'BtN-goy9VOY', 'cdl8p9akJJw', 'QHscMam4W7s', 's6MwGeOm8iI', 'qBfyIQbxXPs', 'gMqZR3pqMjg', 'G6717bNakuA', 'lOEqzt36JEM', 'v8O8Em_RPNg', 'mUqeBMP8nEg', 'qJT2h5uGAC0', 'ZXyWwirLfcg', 'r5tnzdZXMKs', '_5jnn1AIt7Q', 'HNlgISa9Giw', 'v5e4gwDGrNk', '7QwlT5f7H1c']",Why some Asian accents swap Ls and Rs in English,2171269
dbate,1,-1,338,mLB937pCKZA,[],-1,1.181366047745358,7,2016-04-19,"['NxFkEj7KPC0', 'kIwTOCwYke4', 'jiMUoVjQ5uI', 'UM-Q_zpuJGU', 'O76eDqPW2ag', 'SQ-5kOHoRAo', 'BTIfGFJqLko', 'EdDeNih73eI', 'vnVwvPpdFeY', '6qu4whgUVFs', 'OFPwDe22CoY', 's34NWArsxVw', 'Pgs-LaWyUJI', 'njqqFZ4rHK4', 'fp85zRg2cwg', 'AljrFHhSF28', 'HHckZCxdRkA', 'J9ZucDSx19Q', 'mEH9kVbNX3A', 'KQrxsh1HQCs']",TOP 10 Barack Obama Jokes (dbate),3156422
CNBC Television,1,20,259,gBQQjFhJ4-8,[],358,1.181366047745358,7,2020-03-19,"['fqc22e4o4hY', 'pkfv51RJ6gU', 'xhPvADuelcY', 'PHe0bXAIuk0', '9RrMcq-zJcU', 'c09m5f7Gnic', 'wYqnfM6JBgc', 'FItEjc6VtuU', 'P-39QRDDin0', 'oo_1IUk1nag', 'NvEWez59fbI', 'nDFoF3izhGQ', 'FWdPrvgRf2Q', '_066dEkycr4', 'HHav9ZFOhus', 'fPK7k9Vi4qs', 'g5vMduPgrRY', 'Lmbx3kpOS9k', 'JvEas_zZ4fM', '94Bzy06s3Tc']",Corporate losses in the U.S. from coronavirus will top $4 trillion: Bridgewater founder Ray Dalio,22480
Mark Rober,1,4404,621,I5-dI74zxPg,[],330614,0.50629973474801,3,2020-03-18,"['BtN-goy9VOY', 'J-jkAfafm5I', 'Qf-D1Upn-KU', '-k-V3ESHcfA', '-LKVUarhtvE', 'zwgaTYOx0RI', 'S32y9aYEzzo', 'tk_ZlWJ3qJI', 'bY8wPU_ET84', 'yXWw0_UfSFg', 'dDvO4clZ6c0', 'oBcxuzdP3rs', 'xG61CapseLU', 'W4DnuQOtA8E', 'jnL7sJYblGY', '6_1dP7jIFNg', 'lARpY0nIQx0', 'mnk6gnOBYIo', 'a_TSR_v07m0', 'FRlbNOno5VA']",How To See Germs Spread (Coronavirus),5682069
The Daily Show with Trevor Noah,1,5037,563,BWO6i8cH8SA,[],89755,8.607095490716182,51,2020-03-12,"['yhB9D06_ef4', 'c09m5f7Gnic', 'dmHVLp08YaQ', 'NEoOJ0uRskY', '-SoZcjMWxm8', 'AmuYJck_ux4', 'EoR2SjJHiww', 'ypLd26VL_AU', 'H4qvO0StKto', 'vpD0k9oebI4', 'Ls0ZormAOhU', 'eT5X8iK2IN0', 'o783-zkcX8Q', 'xxjT7nK0Q9k', '_066dEkycr4', 'kIwTOCwYke4', 'MauZdBmffo8', 'mW-C7WE1xOs', '4s-UCU7lr2k', '6ScPS3ldMzs']","Trump’s Coronavirus Address, Blooper Reel Included | The Daily Show",5294939
Global News,1,2668,1196,raDyWogvQ2Y,[],29669,1.350132625994695,8,2018-09-01,"['NxFkEj7KPC0', 'rBOhIqrUqEo', 'fp85zRg2cwg', '7XB3sD9QJCI', 'LYcHx3n3Rss', 'mwVaRPRkBCA', 'BTIfGFJqLko', 'VZIDgrqG-kw', 'F8MxP9adPO8', 'd3UCW_AV93M', 'htPQrCBLBaQ', 'kb9espyQWOs', '24VLXePHFF0', 'a9a8Yrp-H5M', 'TBuIGBCF9jc', '2OPtTuX3gds', 'RYxMRiftYuY', 'eWynt87PaJ0', 'S4VoolvEsyQ', 's34NWArsxVw']",John McCain funeral: Barack Obama FULL eulogy,2612509
A&E,1,1349,1195,ce28TIoa4ao,[],38118,0.6750663129973471,4,2020-02-14,"['HLedllETYD4', 'LNARzUSBL84', 'hROSndqR9lQ', 'Zn0GBm1ltIk', 'G9K4urDs0mM', '2Sj2fd6b_Cg', '55CEZaQ8Cfk', 'G9uhKqJvRfo', '-9JQndAAvLE', 'MJUtG9CtzHU', 'vXa0fWirT-8', '0ksCrrheFpo', 'I8g6I_K0iJA', 'fmOMzVjDd3M', 'OjvBYk8_8HI', 'IMCg20euam0', 'MppiljOTLjU', 'nT__FS4ZLWg']",Live PD: Top 4 Most Epic Car Chases | A&E,4373604
CBS News,1,3162,951,Bmvxx_YbDsM,[],42265,1.350132625994695,8,2016-10-20,"['L5EHxsuPSl8', 'dVxVDDYwNvU', 'xQpmSBpXvN8', 'DBhrSdjePkk', 's7gDXtRS0jo', 'BWO6i8cH8SA', 'NxFkEj7KPC0', 'SQ-5kOHoRAo', '3gjPFelN1vY', 'v3abZ4aAGUU', '31FR-XA1ZRU', '2NPPE6a7mSI', '--wsPKKj_H0', 'lgYTCHrWkxI', '9ngEujYYKcI', 'ye0Xblp_Nb0', 'ry1x58cErHs', 'thihXcZXOsU', 'L5p8avFoUWo', '6wm-NtMkqz8']",Trump roasts Clinton at Al Smith charity dinner,3358631
,1,-1,-1,rtYCZSLLWdo,[],-1,0.16876657824933602,1,,[],,-1
Yahoo Finance,1,36,140,Y2p0HjK7HHw,[],618,0.16876657824933602,1,2020-03-13,"['JvEas_zZ4fM', 'pEoFpVO89hE', '6Af6b_wyiwI', 'BpFTU0zBYac', '9AEMKudv5p0', 'biKr34fDb0E', 'UR22DrkkLJc', '_066dEkycr4', '3x1aLAw_xkY', 'sdoROIH9gao', 'Tr6MMsoWAog', 'vuFKYvd974o', 'qlSxPouPCIM', 'LkrD76wl0Mo', 'iDelUkpFm60', 'zj3ttaiSgvs', 'NZR_vMTLfIk', 'b8fSPr2gcKQ', 'FItEjc6VtuU', 'BhmCpk5SO6Q']","Warren Buffett talks the coronavirus pandemic, airline stocks and the economic impact of COVID-19",73793
