channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
La Resistencia en Movistar+,1,665,1025,qe9LJNs-Y38,['1bdebd'],21,0.355551186262944,5,2018-02-05,"['GGXIR6uzXJM', 'C-qb0RlOb4c', 'bXHWVahdERY', 'rXEMF0aEDjU', 'NcXEssY1bAU', 'w3Lhi6WzKJk', 'bmqVXJEArwA', 'm2Japz0oJek', 'tFoHxd7fymY', 'pCch9emSXqA', 'NH9AZQv05yg', 'xjtMRIS51yk', '2LCqGE6mKTo', 'Qxp5vuNIM7s', 'dn7xq96U0O0', 'pWuGw-HRXHQ', 'Q2DQuvlpvbQ', 'nLJXEX86318', 'mwZOHt-Q8_o', 'qw81hx1jEQg']","LA RESISTENCIA - Itziar Castro: ""Las gordas también hacemos cine"" | #LaResistencia 05.02.2018",1
Daniel2kLives,1,98,1344,1L7p8ejKnkc,['1added'],1807,0.14222047450517702,2,2016-11-18,"['JJrpNUjGaxs', 'oLMyzojQK5Q', '4Ln-mqqIQUM', 'shVDXG5bvwQ', 'EEWJiYD0qD8', '_bJlY-CNc3s', 'IfalN7ZWLek', 'F20GKlhcujo', 'Mvl_dBkajmo', 'Ipeeu2ETiRE', 'H2TuBIXuqx0', 'yrQmEmobOC8', 'Z_pP3E_YH98', 'N3aV2adzYzo', 'Fi006Hacs8U', 'r5sh5TWyXg0', '_TjDcibhdEE', 'xPGaDdYYrMM', '8OmHpnS9zZM', 'Nk1eenitRGw']","Metallica - Entrevista Argentina (La Viola, Noviembre 2016)",175
The Daily Show with Trevor Noah,1,4141,762,NzDhm808oU4,"['1bbabe', '1bcbbb', '1bcebb']",118,1.564425219556953,22,2020-03-22,"['c1nIqzwXT-s', 'X-ZFoco_1gQ', 'ImBTtTdYgRY', '7MWxq80oze0', '1YFLBjR-swo', 'RskvZgc_s9g', 'mW-C7WE1xOs', 'pvDXtJBwXAM', 'QlaeirHJpns', 'dRFbwjwQ4VE', 'MCI4bUk4vuM', 'F2xv4fba65U', 'jyOnfK_UMV4', 'uVQvWwHM5kM', 'Y4Zdx97A63s', 'pYKlHQJkcHk', 'NAh4uS4f78o', 'aeT3YOYsvMs', '8A3jiM2FNR8', '3QIWolLM9i8']",Jordan Klepper vs. Trump Supporters | The Daily Show,4
NowThis News,1,329,270,FlbfEUD--4M,"['1ddaab', '1ddeab']",6896,0.497771660768121,7,2020-04-18,"['mmJAcERLGAE', '3v4ZWM2Q1jM', 'ZQ-cURrFLVk', 'gVgQ0pYGYtk', '1LvmPL-ubsI', 'qHHewc87UX4', 'iHNCNPuTkHU', '_2bub1OJFNU', 'tfQk5aj9_vg', 'rfF_hAIH9nc', 'ffEVhvIrbC8', '2X1Tgmsv9Ao', 'r8aKqW7hqbw', 'aNxd2WvIOnA', 'bv0lITOSv44', 'Jq1fv1-iAQs', 'GGflPj9J9q8', 'Z42G8Wus4kA', '5c3wWNsmLA0', 'L8XagNkAxc4']",Trump’s COVID-19 Timeline VS. WHO's COVID-19 Timeline | NowThis,248
sent1x,1,2088,4087,ORa9a2AfATY,['1eedec'],26,0.071110237252588,1,2019-05-09,"['xnoaWO3KDIA', '7395qcF2MGA', 'YZuAf7VAeKg', 'g1rXYpkENeA', '3GQ_C4ZxZ5w', 'XUqinM22Wso', '0d6XcbN_8Ac', 'lwhQQxT7j-A', 'pD5ziUuab4M', 'iMyuZxYjiXw', 'k3gHcI6l7WI', 'T1ca52QhGr4', 'BrWRaQo4dkg', 'aTWAWa16ghs', '9n22Uy-qFPw', 'rECDWZj9pIQ', 'cwmIX2tXuZU', 'ofimgaO7Qck', 'SNhEAFTiJCw', '6FqXvODl2z0']","Russian Army Parade, Victory Day 2019 Парад Победы!",2
comexane,1,123,4530,Dgn-Q78Q9hU,['1cbbda'],3396,0.28444094901035505,4,2014-12-04,"['mKiVe7Hb-Hc', '334vgXZ9U-U', 'tHg67ezv5RA', 'lk0Tejqzm0Q', 'SxDtcLhjk5A', 'OYt2stlKm1c', '_JepmHRKPF0', '5qD7pbw-_2U', 'J-JSmHCJDQE', 'MU0pbgkq2-s', 'EBPNNBuKbjc', 'aTcKegfo9n0', 'd6x-Z1jRbNo', 'bB0o57XWsHY', 'dVQ295bDfeE', 'pQSPB6S9CwU', 'Ke2uXA26aCg', 'soK5nuR1gxo', 'OhSI08v7Y4w', 'uduLoo20If8']","Dr. Eduardo Calixto González, Fisiobiología del Amor - 01/12/2014",179
The Daily Show with Trevor Noah,1,253,491,5dPJQHlzGc0,"['1abea', '1aea', '1aeaaa', '1aebba', '1aecda', '1aeeca', '1ba', '1baaa', '1badda', '1bbba', '1bbcda', '1bbeba', '1bcaba', '1bccba', '1bcda', '1beca', '1bedca', '1daa', '1daaaa', '1dabba', '1dacda', '1daeca', '1dbeba', '1dcaa', '1dceaa', '1ddba', '1ddcba', '1deaba', '1deeaa', '1eadda', '1ebbda', '1ecbda', '1ecda']",12,9.244330842836545,130,2020-04-22,"['jyOnfK_UMV4', 'Uki1czS3tRg', 'vHGhAIEqJcg', 'NcSUF8erpfU', 'z-kL3BrGqc4', 'sv8QVgCxa1M', '8Kv4F0D210A', 'OvJWpCAO6Bo', '1LvmPL-ubsI', 'r2xPTP5hr6o', 'Du1dlCXDvL8', 'YfHm3TD_7Jk', 'O93vQQamzAw', 'u1Edn2J5Uoc', 'biorRAQJhH8', '_T6fFQTrGN0', 'hGkGIKiFv5o', 'bR0EX0bTJM0', 'iyFT8qXcOrM', 'pvDXtJBwXAM']",Gov. Andrew Cuomo - Leading New York During the Pandemic | The Daily Social Distancing Show,545
C Benaiges,1,258,841,l-toZsvlYXI,['1bdeed'],2593,0.28444094901035505,4,2019-09-06,"['yG928mUlb1E', 'vuvGvz3BWjg', 'zOnib-Sk7nw', 'rki7LnpQwHs', 'cBrFNg_IFyU', 'kurWAkiuaME', 'sl7_5u-BFDg', 'MmmuSRO1i0c', 'Pmxy5aZNBow', 'G0V4wkish5I', 'Loq2GyX4b2U', 'YMKU5dBSPPY', '7fLBPSztbvM', 'ZKAnrVWqWr8', '0SXu_PaHb-I', 'ZrTHaTW5wkQ', '0c1WOjMCmpo', 'q4EEUQWXNsY']",EL COMANDANTE LARA LO MEJOR,393
JackIncongruente,1,1615,1102,DZnY4P7m7sQ,['1bdabc'],19,0.21333071175776602,3,2017-12-19,"['jxvY45zq57M', 'ky71e7ErpWk', '5kOlJ6q_Wl0', 'yri5PTUIrFQ', '6ZFbNTmhqKw', 'YLKs8cvU8x4', 'DL9nlcHoN4s', 'FTDSEIVk0Js', 'jIVwNmxcWzQ', '5Xz1_tVE_mQ', 'RqH-dweQd0o', '_8lnLoNCtFs', 'ACtZor-SZRg', 'HtujIhKYB_E', 'ZKva86_noaM', 'tpFvdqW3H-I', 'ALGEZqBeRm0', 'QFxQsIW2I3U']",Lo que no sabias de Volver al futuro Errores y Curiosidades - Jack incongruente,2
LastWeekTonight,1,10,1918,s6MwGeOm8iI,"['1babbe', '1debbd']",246,0.711102372525888,10,2016-11-07,"['XEVlyP4_11M', 'g6iDZspbRMg', '7y1xJAVZxXg', '7VG_s2PCH_c', 'r5xlwkvHIF8', 'J5b_-TZwQ0I', 'WyGq6cjcc3Q', 'gvZSpET11ZY', 'dRFbwjwQ4VE', 'WhMGcp9xIhY', 'AjqaNQ018zU', 'hxUAntt1z2c', 'BgyqAD5Z6_A', 'OubM8bD9kck', 'Fmh4RdIwswE', 'Wpzvaqypav8', 'yw_nqzVfxFQ', 'LEcbagW4O-s', 'ZwY2E0hjGuU']",Multilevel Marketing: Last Week Tonight with John Oliver (HBO),21
VICE News,1,2044,1871,IrCQh1usdzE,"['1edaae', '1eeaae', '1eebae']",68,0.7822126097784761,11,2014-02-23,"['PYd9gd6sNMY', 'inebLA3HqPo', '2Nzm2CidMpM', 'zWaoe_HCiCA', 'Gdd7dtDaYmM', '4jwUXV4QaTw', '_IcJPCo3bMY', 'MAcWzZDTGzI', 'aMWi4XlNlwE', 'wabh-YAnDBw', 'JmqV2vIXpUY', '5iGClYMpcpE', '9-W_kAfRLlQ', 'i_irOlBJKWc', '0NcIGBKXMOE', 'v7AYyUqrMuQ', 'BRzR1l7h7es', '_0RTH57v66I', '-ppdT9OF4sA', 'JNVCdL908ko']",The Hermit Kingdom | VICE on HBO,5
Late Motiv en Movistar+,1,1542,981,Va0l3x5J7vE,"['1aabc', '1abed', '1aeaad', '1aebbd', '1aecdd', '1aed', '1aedaa', '1aedbe', '1aeecd', '1baad', '1baddd', '1bbbd', '1bbcdd', '1bbebd', '1bcabd', '1bccbd', '1bcdd', '1bd', '1bdaa', '1bdacb', '1bdbe', '1bdece', '1becd', '1bedcd', '1cdace', '1daaad', '1dabbd', '1dacdd', '1dad', '1dadaa', '1dadbe', '1daecd', '1dbebd', '1dcad', '1dcead', '1ddbd', '1ddcbd', '1deabd', '1deead', '1eaddd', '1ebbdd', '1ecbdd', '1ecdd']",103,12.51540175645563,176,2019-03-26,"['RSv_U2F4cdU', 'AQnchnYiQdM', 'nLJXEX86318', 'tpFvdqW3H-I', 'nt3PYdAbQVU', 'yplPd3mw7UA', 'Gt63SlMRemo', 'GGXIR6uzXJM', 'ryv0jr8_WC0', 'f815rEvBvQ4', 'orjkq7ejT_k', '2uoxkB2ACMw', 'efJUYhjkFLI', 'bT3E90EZe34', 'nsPxksxGgLY', 'SVSqJf2yzeI', '5SGjERyzwnA', 'iqKU3ZNkDms', '_DalzenKr4k']",LATE MOTIV - Freddie Highmore. “The Good Doctor es gallego” | #LateMotiv526,4
T13,1,245,228,6oKBDs_j3nw,['1eedcd'],2593,0.071110237252588,1,2018-04-29,"['RlNDxMFlOXs', 'bOvhCYr1NYk', 'LOMq2qfot2Q', 'NAvfuRcWyvE', '4y26Iiu_CXs', '9oLvnHLKeMY', 'TIadH24hto0', 'T_X_6-HG0Ks', '6EW5wrVUslE', 'nxERPrmwsdI', 'IX8rEWetVxk', 'eCu5jGFJdZY', 'NszUcqf_ifM', 'gU2pzc1CapI', 'PBVsE8hkAE8', 'qy05RiRHob8', 'wX2tD1G9rKY', 'l-UFskLXy7o', 'Sw6Q2F-Tuiw', '6lrNfMC9oXs']",La mujer fuerte de Corea del Norte,373
ABC News,1,42,498,CIVXRO6cFlU,['1dccad'],609,0.14222047450517702,2,2020-04-16,"['JFhOcevvBxY', 'w_Ma8oQLmSM', 'dRFbwjwQ4VE', 'cBS1Ozvd37E', '2zYwwCGeEv8', '_w3lgXDT9GU', 'qWNBzwKB4kc', 'b2vip71s1x8', 'C92LlAnGScc', 'VxUEz1SDuhc', '9fGpGOAZNdY', 'mCh08bdcaAI', 'YyqRsOPo4Ik', '1jUVIFfGqcM', 'miSKxKi_nrE', 'YJIX11J1qzk', 'gnDiuUVKDAw', 'H8rMdxId5zk', 'aNxd2WvIOnA', 'KyOxKyupxhM']",Americans continue to struggle financially as US faces record unemployment,54
Máster de Emprendedores,1,49,6844,PPekR7M1TDo,['1cccba'],721,0.42666142351553205,6,2018-04-17,"['lk0Tejqzm0Q', 'SZ6Piea7ykY', 'SJNwgNPxnvE', 'jx73XfBeMNo', 'tVQzlO-z4eQ', 'O3IlnD7nxEA', 'AQ1nU-DYssA', 'J-JSmHCJDQE', 'YQF-J3rTwko', '4IGvPdXeBvA', 'e49PtGwtbNU', 'nqrnxkgY2a4', 'iMnFf5aWrAA', 'gVPRagJXXCU', 'SIpn_ocTiWw', 'XBz-QAfTl7A', 'c8u5s4GR1cE', 'Wl_xNmWIvmo', 'U9StdTvtnmE']","10 Leyes para vivir con Abundancia⎮Sergio Fernandez, Máster de Emprendedores",32
Fox News,1,2448,699,jp71VWgqURQ,"['1eadba', '1ebbba', '1ecbba']",56,1.13776379604142,16,2019-11-27,"['3RfxS5Om3Yk', 'U8XJPwmX3jo', '6NjCitwKJSQ', 'IdwH066g5lQ', 'IEpZlqrMdnQ', 'rfzzn2mj1Qc', '4JFi4LSFy7w', '1jGd0MCOCnY', 'OVV4424Sxj8', 'P-rKGk8AhA0', 'YSlX9m1iZ6M', 'cz3Ko1poKpM', '3SscKZXAdss', 'BSCiT6OeL2A', 'ube56vaNREc', 'oqIKNPPfk8s', 'NqObNjYEZCE', 'OiOE5_LbtsA', '7wd3NjT_ojk', 'EPO9WmkHYEw']",Tucker: Left hates when Trump tells the truth,2
TheEllenShow,1,4440,265,o9vsRLy3R70,"['1aabbb', '1aaccb']",52,0.5688818980207101,8,2018-11-30,"['s4QMxp2E8vo', '3Ub6BdLFWyg', 'sKDHedsVA94', 'mqoEqWjiE4o', '_Deh5hwBoaM', '2CXbPADZGN8', 'e3v3zg3V3BA', 'GtBcWxjioiM', 'aILdHpAOIFo', '_fYBKc7MEuI', 'waY6FwOd9eM', '5Os4eoSyKlI', '80cwGhDACZE', '7w4TMdCLNMM', 'M_9ii0Pz2rE', '88S-efuFHXo', '6BBKUWred98', 'NruWYK-KA6w', 'Kt-Dozaf0SI']",Julia Roberts Gets a Surprise from Her 'My Best Friend's Wedding' Co-Star,10
Fox News,1,6089,417,fhHH1AJtZ3Y,"['1adadd', '1addad', '1bacbd', '1beded', '1dcedd', '1dddbd', '1eaabb', '1eadb', '1ebadb', '1ebbb', '1ebdab', '1ebdec', '1ecadb', '1ecbb', '1eceab', '1eceec']",78,4.6221654214182735,65,2019-07-08,"['jp71VWgqURQ', 'orrOpW0dmiw', 'sv8QVgCxa1M', 'sDNe6RiV1Tk', 'P-rKGk8AhA0', 'IdwH066g5lQ', 'HRlow7bxFMM', 'oYZSh-GEOg0', 'RNineSEoxjQ', 'DX7ZXbEM3FE', '3RfxS5Om3Yk', '5agLW7fTzBc', 'dmHVLp08YaQ', 'YT5VECbL3Os', 'VEF2Fjc4QeE', 'lBVYJcyCnmg', 'J7oLjAAIsKg', 't10FfzIpiKs', 'uy84FpqNFtU', 'KLODGhEyLvk']",Tucker Investigates: How did Chris Cuomo get into Yale?,3
La Resistencia en Movistar+,1,2519,1542,GGXIR6uzXJM,"['1aedcc', '1bdcad', '1bdcbb', '1bdcc', '1bdced', '1dadcc']",88,2.4888583038406082,35,2018-05-10,"['pCch9emSXqA', 'm2Japz0oJek', 'NcXEssY1bAU', 'nLJXEX86318', 'w2lIBQXU7do', 'NH9AZQv05yg', '8emUM2lEngo', 'qe9LJNs-Y38', 'mwRSI1kS6So', 'C-qb0RlOb4c', 'tFoHxd7fymY', 'mwZOHt-Q8_o', '2LCqGE6mKTo', 'eIBKkUvXWv8', 'xABVfyTz9lQ', 'dn7xq96U0O0', 'Ey1unp-Kxww', 'qw81hx1jEQg', 'B1h-R2rJEfE']",LA RESISTENCIA - Entrevista a Najwa Nimri | #LaResistencia 10.05.2018,5
,1,-1,-1,0eB9cr_MfvU,['1eeceb'],-1,0.071110237252588,1,,[],,-1
Skip and Shannon: UNDISPUTED,1,573,1430,1BPleso-jqE,"['1aadde', '1aaee']",8806,0.711102372525888,10,2020-04-20,"['Sr7v1Dl7yl0', 'GA5zZCsixQc', 'suqhs_USnkA', 'AqqJBoYx5oc', '_KJ50o9P7RU', 'LAr6oAKieHk', 'PatDj0xWe5Q', 'wwVNwnlW0bc', '_2ugMrhj9Pc', 'sGqRZy6x6fU', '_D_D_fGP404', '9f1ihvFI-_M', 'iTFtY6KgS58', 'Ro56gqCwblw', 'L1WGv6L62Ac', 'dOgwQ5pmSiQ', 'KwwUUXz-A3w', 'BUaKWmdSxQI', 'sbfuPyCfFiA', 't2zoLGS9Sh0']",Skip and Shannon react to Episode 1 & 2 of Michael Jordan's doc 'The Last Dance' | NBA | UNDISPUTED,877
MetabolismoTV,1,6009,1645,UbfJIx0nQ7A,"['1cbdac', '1cbdb', '1cbdda', '1cdabe', '1ceabe']",122,1.279984270546598,18,2020-04-03,"['xrxaJL6lpgI', 'lF6ysv8qN0U', 'Z_C3Jn3PyXc', 'loFNfsVRTus', 'zskYY1kw9D4', 'ofFcILsQH5Q', '4lEso8XRKNs', 'WDlF2Hh6ccQ', 'G52t_DaKhuw', 'Oo79O34CHfs', 'N9lliRfiPZw', 'kYbGu4BMNtg', 'mg-vdfMsVbM', 'HA6MBtDiGWE', '1jbiDzIW9Ys', 'JKhUgQ60wmo', 'xit82xUXLRc', 'lse-c2YcVOk', 'tld2nLkWovs', '2_g9pVH3CfQ']",3 pasos vitales para prevenir el Coronavirus en VIVO con Frank Suárez,4
Mr Doctor Oficial,1,4092,1001,SU3VD-F5qZo,['1cdaec'],31,0.21333071175776602,3,2020-03-29,"['xafPqcy3lwk', 'UbfJIx0nQ7A', 'mSNFKM6S_fM', 'xRyHts-TWaQ', 'rm70B_L-aEQ', 'PhS_Ug01SZU', '6CGf3ti119Q', 'QTN5wOE3ufY', 'zskYY1kw9D4', 'Lcs7oN-uMxI', 'w56vCOwoSDg', 'G52t_DaKhuw', 'DcdQQx8voXI', 'Ii0iiCbmLEg', 'OzD2UtL-Gjk', 'DYPTsxeEM5Q', 'GQAcL8z8R3I', 'fjcur61vyOw', 'CHgT_KV1jj8', 'xCKzTK1RQi8']",MÉDICO REACCIONA A MITOS SOBRE EL COVID19,1
The Daily Show with Trevor Noah,1,4591,366,NEoOJ0uRskY,['1babae'],128,0.28444094901035505,4,2019-12-04,"['B_zdHfLeaZo', 'BWO6i8cH8SA', 'qVIXUhZ2AWs', 'N-iCaO-hxAk', 'FEpwkaJQh1k', 'FP-a2QaCvHA', '7MWxq80oze0', 'Y_MwpagOWo0', 'io6wi8DVZ3o', 'cSmusC3VnHQ', 'NxFkEj7KPC0', 'vpD0k9oebI4', 'lUrwUjG2YpM', 'wD8AwgO0AQI', 'W-eN3O9RCYU', 'bkGFsSYODjI', '4APOXh9qzlw', 'OTWkeN2Gyz8', 'Vm7PxxNhROg', 'WAWtmuAisfY']",World Leaders Caught Talking S**t About Trump | The Daily Show,5
The Daily Show with Trevor Noah,1,1220,451,zw_KAW7NvKA,['1debeb'],37,0.28444094901035505,4,2017-06-22,"['TPWtRH_rC54', 'GgHRGgViWfY', '-ZFTCUZt6sc', 'MauZdBmffo8', '2aNaY9QDTuM', '0JeaXaNiBcY', 'Ym1NLvmcl0k', '0IJSSBMLz6g', 'ECPliGna03U', '7QD-jvOJfgA', 'x2YLS80Nmls', 'zYIMhnFWoQA', '8ef-3ueoRUM', '9P1IVQJdVvE', 'jyOnfK_UMV4', 'xWI8jpqlVNE', 'btaEDH775ko', 'pvXJnukCFoo', 'd2bg-YK8xXc', 'qF0-T4-WO2k']","Whatever Trump Is Selling, His People Are Buying: The Daily Show",3
Apuntes de Rabona,1,617,4001,_KJ50o9P7RU,['1aaeee'],8590,0.14222047450517702,2,2017-08-31,"['RPnaWiFvM74', '2KSfp16RnK0', '3C5LtiUZC3Q', 'o0l9q8-s8Bg', 'vI4x1rLXJ8U', '23JG5qcZlL0', 'bb5BV24EYp0', 'rWNy9X_pbXo', '_q9aFPKW4n4', 'RXOrweVx62k', 'sbKmd5DILd4', '6UVNu7D9dQM', 'g7_7YcqExxs', 'FwH15wDwjUk', '48SiCMYEwgc', 'BmG4FK45Q6c', 'FkGl9-b1iQc', 'ap-pw51WoUM', 'KxJVrSnx0_Y']",Luis García Entrevista Completa - Apuntes de Rabona,1
Borja Vilaseca,1,1340,3146,e4R84M1CzNw,"['1cadcc', '1caecc']",22,1.13776379604142,16,2017-05-29,"['2aP4yeusbTU', 'Q_qzBtTLc4s', 'SxDtcLhjk5A', 'n7ZNepgPheI', 'lk0Tejqzm0Q', '_AHLcpFHMSE', 'upAXu8-jxU0', 'yUzQG-3J1p4', 'u78k4CUEAuc', 'YTwCJ02ceZ8', 'ov-qo9SOW_M', 'efGy6yIxCQ0', 'pOBbApdp7nE', 'PSGE2A-a_Aw', 'O16yxQN1SkM', 'JjU5X5jQpmQ', '9sSDK-OVm9s', 'IP8cE4T46sA', 'to3MIP7M9BM']",La ley del espejo: 7 claves para estar en paz con los demás,1
Patriot Act,1,29,1754,qqZ_SH9N3Xo,['1bbdca'],151,0.355551186262944,5,2019-03-17,"['v5DWJv1hiwM', 'iQaSU1VT-vM', 'cDPeXoQUrbI', 'Ad-YqwhUsTE', 'zwFr6RX2Y40', 'pLAi_cmly6Q', 'xGF3ObOBbac', 'mS9CFBlLOcg', 't0CyBv18A5k', 'j_aDGFXNfyw', '1Z1KLpf_7tU', '0nCT8h8gO1g', 'xt8EcSyjPY8', 'MEZV6EE8JMA', 'vkhMfgOT9Xs', '5maXvZ5fyQY', 'xw87-zP2VNA', 'LUhbZdvtzcw', 'KmZZfWdlEFY']",Indian Elections | Patriot Act with Hasan Minhaj | Netflix,4
Filo News,1,444,448,iCCY67ffY5U,['1acddc'],5220,0.28444094901035505,4,2020-04-20,"['swD9CfSBgDY', 'uAT8EEKBySM', 'BbA5dpS4CcI', 'Ol9PTra7wwI', 'FZBD_6kef6I', 'NnOVF1152GM', 'V33U1OsFVnQ', 'yIz6hHgRmk8', 'umzhTemWK4Y', 'jGgzLz4a0hU', '85PHSOeDz2Y', 'vCAzzhOg-xk', 'xafPqcy3lwk', '7gwaZafNdxo', 'vpodOZSrAFA', 'mtW_IvGtK08', 'KECDYpgUs9I', 'BRx9XdQg6u8', 'bgUIKkBKGH4', 'j7bYLCzmCwk']",Coronavirus: ¿Cómo y cuándo terminará la pandemia? | Filo.news,280
Coffee Chess,1,91,940,QLLAMdj5Bu4,['1eecda'],2521,0.14222047450517702,2,2020-02-14,"['MglTWMfs4uk', 'APJ5E1wXB3g', 'LjD8egTuRNI', '89h5yTnKa1k', '0ADGRgi6zLE', '0NIEHOJsgWQ', 'DcWwbkXVCrE', 'xo0RbU_Mbko', 'r4-HQrgkx1U', 'Tt1dYSRqYaQ', 'eJdhxVLENA4', 'gou-KAmI6qA', 'X6NbCt-xGuE', '5bDwohih8xI', '4Btzxnqulvw', '3fqf5rS4CrQ', 'gQ-eiL5LqFs', 'CUb76s1ZDb0', '-d6okApPbjI']",9 Year Old Master Hustling Famous Trash Talker! NM Brainy Bryan vs The Great Carlini,217
ARIRANG NEWS,1,16,992,dalU2lF8ato,['1eeeab'],247,0.071110237252588,1,2020-04-23,"['E3Uyyn5fwz4', 'ZcHcUSbiWb0', 'VSQnOS7t4Gg', 'HInb2EMMiQQ', 'JmqV2vIXpUY', 'IFpv2ksDKlE', 'IRJDWF74EJg', 'i_irOlBJKWc', 'uo9MPEBUBjQ', 'yFBm11KFPLg', 'dZnN_32ONV8', 'KpQ0zHZ8yn0', 'V99WYGMyQs4', 'N2y7nJZYMkQ', 'Z4NLjv3dzZU', 'x47KSO14vB8', 'NXt9mByaYZ8', 'y9c97HbwMvQ', '_JEmnoNSlQQ', 'O0JOVZsxQXE']",ARIRANG NEWS [FULL]: Reports on Kim Jong-un's health are 'incorrect': Trump,32
Spiriman ¡Yeahhh!,1,460,776,HKKJ_1Htuh4,['1cdacc'],8042,0.071110237252588,1,2018-05-22,"['YRJr345RJd8', 'vONx07FnxtY', 'NnOVF1152GM', 'VjNVVQbYQwM', 'J2B2ZdajrIY', 'yG928mUlb1E', 'rBSyMsqAbfg', 'Cd12jKNM5vM', '4kY_H7F--cw', 'yhVQz319JAY', 'HsvVr1dHw0Q', 'F8Hjtp5rCmI', 'Q6MjcKe-8Mk', 'eCIvgqrucW8', 'BHtHcTmfTqM', 'JcCXXHknUbc', 'VR3XcT3d9Gk', 'F4IYuy8mtTk', '3_O9dwNGaFw', 'Ce8Jcrb7yOo']",Esto fue lo que pasó en la farmacia de Tony Mingo!!!,386
AMA Audiolibros,1,3623,7755,DevNudhaGv4,['1cdebe'],62,0.355551186262944,5,2017-05-14,"['ex9TKfHTEdY', '3ivOsypgzdE', 'mGLvNE09d6I', 'oWgeCLCJ0d0', 'cbSzqk-b9SE', 'RUyNMTKEsb0', 'XCRjJbVnVG8', 'jAPnvYKukx0', 'uJEYcCgZ7mI', 'NJ0FkMyv1fw', 'raBbZ8vcBNk', 'VSyL-Lgoq5w', 'IR7kRtqKDdg', 'JpM0l_j5weA', 'QwOn_WCz-YY', '1ZgbVGxt-fY', 'AGZjbMlfuT0', '_LyQH01rfo8', 'kgcnO6u11Aw']","Sun Tzu - El Arte de la Guerra (Audiolibro Completo en Español con Música) ""Voz Real Humana""",3
El Baúl del Conocimiento,1,2567,1476,MQW7C9hF0XQ,['1cdecc'],44,0.071110237252588,1,2019-08-18,"['fj-i-FRz0OI', 'hZH1GIwtkJo', 'hOj2qMAvMsA', 'Ih6V32Y2VAQ', 'a16RWO9MzOk', 'hCvO2Rsi_Gg', 'iNZnnMGypjY', 'kFmPPzHqVA4', '5cS7Lap0ABI', 'E6ZS14Aaatk', 'aG0rHm8UC5Q', 'LnFWJzTb_a4', 'jMlVnXx2M0c', '4gkowV57NIE', 'zYQKIdQ9CrM', 'mrhiRff7waw', 'E3wNCOlMT4I', '-VkcaKsa1fM', 'Web1J3rsw0M']",101 PREGUNTAS DE CULTURA GENERAL [1],2
Somedicyt,1,495,3660,dVQ295bDfeE,['1cbbde'],7315,0.14222047450517702,2,2014-12-15,"['mKiVe7Hb-Hc', 'tHg67ezv5RA', 'uduLoo20If8', 'oDC1a38lzXo', 'SMqUDGVoUr4', 'hMXe6OF3phM', '7Jl7gs67L5k', 'bQ4A4nU1yPo', 'OYt2stlKm1c', '5qD7pbw-_2U', 'Dgn-Q78Q9hU', 'GMQpnaLJ7rg', '4ebt-yHf3mY', 'd6x-Z1jRbNo', '61DTKutA2ro', 'nB3Tboa0BG4', 'OeoKcT_0MZo', 'AsFEw3IHxUw', 'g2OR6jRVXGk', 'OhSI08v7Y4w']",Diferencias en el cerebro de hombres y mujeres,424
Dr. John Campbell,1,22,756,21kVTUKy1AI,['1acbad'],773,0.071110237252588,1,2019-02-28,"['MPZ_Am4HgQA', 'QAc2H4B4dvc', 'izX9woINRbM', 'sI6yXy3u2sI', 'seiWUqJzZes', 'l7ejcLxKW8c', 'sYBLRmNwrvw', 'wYZbMoWjLEg', 'YqDykFdZJts', 'ruM4Xxhx32U', 'VWamhZ8vTL4', 'sh5DZU2eVxk', 'IOvmhrmN3p0', 'ys991O8xDgM', 'cSugcAq61S0', 'MfKSOl_zFO0', 'qmkQ86-6CwY', 'x1sNGoC1Gxc', 'gkIDX_zlccI', 'IgzA10jt0Uo']","Cardiovascular System 2, Blood circulation with MCQs",72
LastWeekTonight,1,1496,967,QplQL5eAxlY,['1bbaab'],105,0.42666142351553205,6,2014-10-19,"['zsjZ2r9Ygzw', '6UsHHOCH4q8', 'X9wHzt6gBgI', 'Wpzvaqypav8', 'G2W41pvvZs0', 'PuNIwYsz7PI', 'J5b_-TZwQ0I', '7y1xJAVZxXg', 'Nn_Zln_4pA8', 'WA0wKeokWUU', 'jYusNNldesc', 'oDPCmmZifE8', 'KEbFtMgGhPY', 'i8xwLWb0lLY', '-YkLPxQp_y0', '5d667Bb_iYA', 'BgyqAD5Z6_A', 'OubM8bD9kck', 's6MwGeOm8iI', '9PK-netuhHA']",Translators: Last Week Tonight with John Oliver (HBO),10
The Late Show with Stephen Colbert,1,2073,618,wC6V4gLAat4,['1babca'],67,0.28444094901035505,4,2018-06-21,"['d5SXQ_zb1XQ', 'NxFkEj7KPC0', 'xNzIHvYzH8E', 'kIwTOCwYke4', '7vU7RuBi4Gs', '1ayIJed2dn4', 'YqxL04IvNrc', 'OLxDnnTpgA0', 'P83nKaqEILo', 'YZQ7NL-o6E8', 'MnK59lnVJNE', 'tQR5G3kvfNQ', 'jiMUoVjQ5uI', 'YHSXHTtfRsQ', '3Ivjd6vtmGY', 'ldZJx5irpiQ', 'uiqVRv9OMP0', 'NzDhm808oU4', 'njfl_bwFBoI', 'Uki1czS3tRg']",Trevor Noah Was Low Key In 'Black Panther',6
