channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
TEDx Talks,1,520,1655,lvxJoUuG018,['1fhg'],15,0.257436452136289,4,2019-09-13,"['L9UIF852Boo', 'W3P3rT0j2gQ', '_v36Vt9GmH8', 'd0yGdNEWdn0', 'LnJwH_PZXnM', '3E46oWB4V0s', 'zXCiv4sc5eY', 'IZLgWQkvIQg', 'UUnRKf2CemA', 'wtV5ev6813I', 'H6n3iNh4XLI', '7TXEZ4tP06c', 'ZucVXYoegVU', '44J3FGYKltI', 'ZML0eAZ-RwI', 'o4Y5Mr8rZ9A', 'VJRBx0JjM_M', 'LVgzOyHVcj4', 'MtOG5PK8xDA']",Reading Body Language  | Janine Driver | TEDxDeerPark,632
TEDx Talks,1,1362,946,c1iMoel2LxA,['1ffi'],37,0.257436452136289,4,2015-11-04,"['aQ-IeBfQwGM', 'nmrRJammHqs', 'g6OY_jTsQXg', 'tIAQtN8xer0', 'X3_cl-lPYwk', 'j5vopNyhGrw', 'Veh7aIhSm_M', '4bR_sWgMOOw', 'ninrJokK-oA', 'Vg5sfCX8B8I', 'iVZOAq4OO-U', 'HLIJkmy3vy8', 'THtJLjaZne0', 'R7wUI2hAgvU', 'zRj5M-MDzzo', 'xbX3NOiRX_w', 'NzmImYZTX2M', 'XnPk9_z6Oa8', 'P3fIZuW9P_M']",Secretos de la relación corazón-cerebro | Luciano Sposato | TEDxRiodelaPlata,2
Frédéric Chopin - Tema,1,601,284,bVeOdm-29pU,['1dcj'],18,0.064359113034072,1,2014-11-08,"['EYydbECKQJw', 't-JD2bnNQvY', '3mi145S-HfQ', 'y7kvGqiJC4g', '2CM_J3r-Nt4', 'Wx_YG2ajo9U', 'VUF9g9V-Ang', '7DBIR30ks64', 'QJ2ZM-3YTg0', 'yN1LwUT9fV8', 'jBobfoL_SKo', 'I0kVNMHo6fQ', 'pzuIAXi51OA', '7Eflwqno4nA', 'ZPdk5GaIDjo', 'BFSSXbJsx0Y', 'O192eo9zbT4', '-7jjo8UICjQ', 'dN1XUV6QclU']","Nocturne No. 2 in E flat Major, Op. 9,2",2
PowerfulJRE,1,3482,4297,Q9Q53KWZFMU,['1bdi'],43,0.321795565170362,5,2020-04-01,"['04wyGK6k6HE', 'wf0_nMaQ6tA', 'CzqONHtFiHQ', 'J36xPWBLcG8', 'iS3te7kM6DY', 'W8ASnyzZ534', 'Rxmw9eizOAo', '-5yh2HcIlkU', 'ycPr5-27vSI', 'Xb-g4cACOEc', 'd5XTDmm0KUQ', 'YHwSmwEwmV4', 'mrNZUaaaEtI', 'Q0V6KIZiXco', 'ig9yh8iVZWI', '98mh3jxcuxI', '17pIBFcGB0k', '6G59zsjM2UI', 'B-DiuM5KsPM']",Joe Rogan Experience #1451 - Dr. Peter Hotez,2
Jaime Altozano,1,7380,2773,Jl5ki1JhPWk,['1ceh'],209,0.7723093564088691,12,2020-02-05,"['10Y6SBoImkk', 'aaE466UVvX4', 'P7iC-fbdKmQ', '4xJw0JIC2BA', 'jF4wnhFxNA0', 'ImzvvrrFgz4', 'CTZH9s-ewuw', 'ySa67e0jKNA', 'iUohO2MSot8', '4Wp8X7MvGB0', 'RYihwKty83A', '5MbcqxZvMgE', '93yCqu87Xss', '6NlSpDcdFSQ', 'BRBTCIK_9_g', 'Z8K0fRhgrTo', 'yIz6hHgRmk8', 'A560xQESxm8', 'hMXe6OF3phM', 'pobDlg_ShIw']",Por qué Mozart no usaba el Si bemol,2
,1,-1,-1,sMyoCIAO9YQ,['1ifh'],-1,0.128718226068144,2,,[],,-1
La Resistencia en Movistar+,1,1483,2019,Iw8PRSOC2NQ,['1ghe'],16,0.321795565170362,5,2018-10-02,"['NExL97eUTLw', 'w8q6aAPnoUg', 'UjXInsQtKH4', 'PJxLoSTyceI', 'nLJXEX86318', 'C-qb0RlOb4c', 'YnZps_ZYtuw', 'GwWrCJvsVHA', '8emUM2lEngo', 'vpKIMyRzTAw', '0v5VjUKJULM', 'B0SeCP9V9VU', 'q9zUXu-KNlw', 'l3SesBiSh80', 'GGXIR6uzXJM', 'w2lIBQXU7do', 'CS4fUiYA1xo', '_NMkjTkTaB0', 'm2Japz0oJek']",LA RESISTENCIA - Entrevista a Ana Carrasco y Jorge Prado | #LaResistencia 02.10.2018,1
HALIDONMUSIC,1,2454,16847,ZKFwQFBwQFU,['1die'],61,1.5446187128177389,24,2018-01-03,"['JJwecS3kNCM', '-7jjo8UICjQ', 'QkQapdgAa7o', 'vqUuH2ka-xk', 'I0kVNMHo6fQ', 'D3qrt0EgVd8', '5gYzXXL6jU8', 'xw20n4pO258', 'ZgE_x1-kkqY', 'DUGbROP9EU4', 'mIYzp5rcTvU', 'pETHUHsriPE', 'teojy6WjlKA', 'MWgQXlSQ7Dk', 'T_Dy9OvgjHY', 'jYnllpLJqYc', 'wZBstirgw80', 'j3pdNPYRvwk', 'ZP11AIZUPVc']",50 Most Famous Pieces of Classical Music,6
FUNDACIÓN 16 DE 24,1,34,5066,o1EBVJ82XqA,['1cdj'],609,0.257436452136289,4,2018-09-28,"['hdyQCtYps1k', '4mHolCm9ZtE', 'Lo5KgSXNRVQ', 'QzFQqqAlrpU', 'to3MIP7M9BM', '5qD7pbw-_2U', '9X-uFSrNl6w', 'Ydpb6yQZRVE', '2CUPTwamd9U', 'HbTcQ24CYbk', 'qwbL_jclFss', '_30uD5DmRQY', 'lvAJLfVvawo', 'k5TIW5QAmc8', 'ov-qo9SOW_M', '7_Jgq-t3nBU', 'jmXAi2ivmnw', 'n7ZNepgPheI', '9KVEtiO8FvE', 't5dQO3tSaus']",Autoestima automática para el éxito (Silvia Congost) Fundación 16 de 24,32
Bloomberg Markets and Finance,1,437,2778,WA1Ji-Hj1qo,"['1beb', '1iac', '1ifj']",4658,1.029745808545159,16,2020-04-15,"['PHe0bXAIuk0', 'VLHo-DNkU2U', 'yrxYhv2O3wU', 'JvEas_zZ4fM', 'B9XGUpQZY38', 'eSg9n0jRQps', 'AtYt8Z4tOCk', 'tv3ArzTITH8', 'LNHiuUvYBmM', '84DD6A9YTJc', 'ZO7TeGLuZj8', 'Xpj1YDUKxyE', 'eVr9hH6aBg0', 'xu4gd_r1tsY', 'J3s6pzmmvEg', '5ruUc8yJSJA', '2n5Y9MyqI2Q', 'HfdvWl_q1bc', '_hA3TV1bGsg', 'd25_QbLa0BY']",Ray Dalio on the Economic Impact of the Coronavirus Crisis,369
La Resistencia en Movistar+,1,664,1025,qe9LJNs-Y38,['1gcd'],21,0.38615467820443405,6,2018-02-05,"['GGXIR6uzXJM', 'bmqVXJEArwA', 'w3Lhi6WzKJk', 'bXHWVahdERY', 'YPNj8p0duv0', '8emUM2lEngo', 'NcXEssY1bAU', 'Qxp5vuNIM7s', 'rXEMF0aEDjU', 'pWuGw-HRXHQ', 'qw81hx1jEQg', 'tFoHxd7fymY', 'cXA6WXQ4kFI', 'm2Japz0oJek', 'C-qb0RlOb4c', '1UDR1lVo7LQ', 'mwZOHt-Q8_o', 'pCch9emSXqA', 'NH9AZQv05yg']","LA RESISTENCIA - Itziar Castro: ""Las gordas también hacemos cine"" | #LaResistencia 05.02.2018",1
The Daily Show with Trevor Noah,1,248,491,5dPJQHlzGc0,"['1ca', '1eca', '1jca']",12,1.608977825851811,25,2020-04-22,"['jyOnfK_UMV4', 'dEsWOZjjVt8', '_T6fFQTrGN0', 'dRFbwjwQ4VE', 'NNamZZsggM4', 'FiXgBBA0wT0', 'vHGhAIEqJcg', 'iyFT8qXcOrM', 'sv8QVgCxa1M', 'r2xPTP5hr6o', 'biorRAQJhH8', 'VkvbHeLUtpw', 'O93vQQamzAw', 'u1Edn2J5Uoc', 'PpV_5-tCS-c', 'pGcESyHVu10', 'YfHm3TD_7Jk', '8A3jiM2FNR8', 'pvDXtJBwXAM', 'IIru8C-ayYk']",Gov. Andrew Cuomo - Leading New York During the Pandemic | The Daily Social Distancing Show,522
The Economist,1,1321,598,1ylleTbizgU,['1iii'],15,0.064359113034072,1,2019-11-12,"['d-8wXrF2ZeE', 'gUc5oN_ffRo', 'Qaf6baEu0_w', '1ScMp855WQw', 'luTPMHC7zHY', 'ErwIlvQ_RVk', 'TVCEvx8JCTQ', 'hx1tEXrYZLE', 'GFD_Cgr2zho', '5SDUm1bx7Zc', '4cwXifDaCjE', 'iojQ153cai8', '8XQ1onjXJK0', 'sMyoCIAO9YQ', 'GHpFjtuAYLQ', 'zdR-I35Ladk', '4_xQ5JisFuo', 'StjIv33zJ9c', 'FiYTmTHFa9E', 'mQUhJTxK5mA']",Is America right to fear Huawei? | The Economist,1
Chema Alonso,1,49,4395,jTdmPC9Bpk0,['1igj'],1777,0.257436452136289,4,2014-07-26,"['zQqc05EqrjM', 'dkV4gJyXu6s', '1F7RUeHFifg', '-B3jzIW7hks', 'l8ckZEovuGo', 'PfM6xXkB78M', 'DKSsnnfJ2-A', 'sGRJt_8mb5s', 'C3zzwc72KHw', 'Fj9TwMTxGuc', 'GUSnQ7_ZYYM', '_PsB2e0U5FU', 'jWZGwwKmXfY', '1twAkeiNzwI', 'DbqkBAjId_U', 'Juu2TlxV9wU', 'gZ4YT8Ehqtg', '2ijIhazlseE', 'bogSDk_fEE4']",Chema Alonso en X Fórum AUSAPE: Decálogo de Seguridad Maligno,147
,1,-1,-1,Va0l3x5J7vE,['1cfi'],-1,0.7723093564088691,12,,[],,-1
TheEllenShow,1,471,397,O93vQQamzAw,"['1cf', '1ecf', '1jcf', '1jhj']",10,2.252568956192536,35,2020-04-20,"['jyOnfK_UMV4', 'JGSzktPLE28', 'r2xPTP5hr6o', 'MnK59lnVJNE', 'sv8QVgCxa1M', 'fxZTzMHdEvk', '9zg_UtWP9_o', 'CxgIKIzVRLc', 'Va0l3x5J7vE', 'G1wsCworwWk', 'Fa6DweKPf1A', 'bGQIzdPtd20', 'oAQ4BsFYqt4', 'aCGec4467Eo', 'nadDjCiHPCs', 'uztVaZ3yuM4', 'GxigLdW48LE', 'D9NPZnBlmvo', 'MqxxrmF-rvU', 'dPgcKJVI4x4']",Trevor Noah Is a ‘Cuomosexual’,614
La Resistencia en Movistar+,1,2506,1542,GGXIR6uzXJM,"['1g', '1gaa', '1gca', '1gdi', '1geb', '1gfb', '1gge', '1gib']",87,2.381287182260681,37,2018-05-10,"['pCch9emSXqA', 'm2Japz0oJek', 'NcXEssY1bAU', 'nLJXEX86318', '_HgzlW_B3UE', 'NH9AZQv05yg', '8ZPLEx52FLU', 'w2lIBQXU7do', 'B1h-R2rJEfE', 'C-qb0RlOb4c', 'AIK7Q6ytJNo', 'mwZOHt-Q8_o', '2LCqGE6mKTo', '8emUM2lEngo', 'mwRSI1kS6So', 'v94L_F5430o', '6-HgJ96pdFw', 'M_zUCawOYbc', 'UjXInsQtKH4']",LA RESISTENCIA - Entrevista a Najwa Nimri | #LaResistencia 10.05.2018,5
The Economist,1,1584,910,ekc5EAPPPgk,['1iic'],12,0.064359113034072,1,2017-01-17,"['szt7f5NmE9E', '6gZ5UD1hFM4', 'gUc5oN_ffRo', '8VJ2ltCN4eo', 'NNnIGh9g6fA', 'uv6KLbkvua8', 'vwIUJbIU57s', 'Ev1Wyk5EsGY', 't6m49vNjEGs', 'hRY-ZUlJXY0', 'zIwLWfaAg-8', 'GbECT1J9bXg', 'j3pdNPYRvwk', 'lj3NhPgOoX4', 'poq5ZrAc7pk', 'DnW9ZQtI1_E', 'MTnAQ8ftGjc', 'bBC-nXj3Ng4', 'rzK4duXePmQ', 'iUohO2MSot8']",Populism is reshaping our world | The Economist,860
Diva Channel,1,127,3486,ZBS4F-7HNUw,['1dji'],3052,0.128718226068144,2,2019-09-11,"['Gg5VAVMdQbY', 'UGFpHsRy3ZA', '2lhxvpmldek', 'lR7icNffxXE', 'sc2ysHjSaXU', 'GGYkF5feCAQ', 'c8shqjGS_3U', 'YCP5xPvnaq0', 'n2KqHmmLNR8', 'HnbTOs9wrSc', '-t0FQFxwxYc', 'Bdy7XhDbzxI', 'zLbTyD5YO48', '4QCihKMormo', 'Z-gwMu3hAx0', '_ytFg0hFad8', 'q8KkjaW8PDc', 'C-_n60TeNfE', 'XVWSL3tE8tU']",Bossa Nova Covers Of Popular Songs 2019 - เพลงฟังสบาย Relaxing Chill Out Vol. 8,311
PBS NewsHour,1,29,3698,9fO24XyqBqk,"['1bag', '1bdh']",164,0.7723093564088691,12,2020-04-24,"['AnDJRbwJDpU', 'TfIb_UqwtDQ', 'luMFB3U9Qes', 'zjnuUQF4In4', 'Je0BCJ-ri3E', 'C92LlAnGScc', 'aNxd2WvIOnA', 'kbmsxjJy0AE', '_tlyNJxGgWs', '4FHvzSwXbxg', 'BQ-BX1fI-N0', 'uPxct29FqD0', 'YJIX11J1qzk', 'MXyogqtS7Kw', 'LUsnYiD3DK8', '7jh55Zpml4o', '5PQc7ZXdbng', 'YkfCa5xJzqw', '0WuwYdSdjlw', 'D9l1M_6MNxw']","WATCH LIVE: California governor gives coronavirus update -- April 24, 2020",15
CNBC,1,577,786,Qm0jktMIYlk,['1bec'],14,0.321795565170362,5,2018-02-26,"['JvEas_zZ4fM', 'SEZwkbliJr8', 'PHe0bXAIuk0', 'W57w50ankiA', 'PXgUea6JVcI', 'w-eX4sZi-Zs', 'PX5-XyBNi00', 'NZR_vMTLfIk', 'WEDIj9JBTC8', 'YANlHHaBp8k', 'P9YTKb5PgR0', '_hA3TV1bGsg', 'biKr34fDb0E', 'RFxXl9eAWV4', 'OPy9atrILCk', 'H3Q8a9imiFs', 'iEgu6p_frmE', 'Tr6MMsoWAog', 'iGh_zhbuJCA', '4p1_5bZ8I4M']",Warren Buffett: Just Looking At The Price Is Not Investing | CNBC,1
Cafe Music BGM channel,1,61,0,SORD03t7nlo,['1djh'],2319,0.128718226068144,2,2020-04-21,"['GkqhHEAy1zw', 'Dx5qFachd3A', 'yDgLwDIU5xo', 'UqsXOmjE-JE', 'X12JEDT_FNE', 'PErqizZqLjI', 'mIYzp5rcTvU', 'Y-JQ-RCyPpQ', 'y2EcqO4dLUA', 'qDlBA5-iun8', 'fEvM-OUbaKs', 'YCP5xPvnaq0', 'LUqwnZbBPRw', 'YIWOUwFFano', '_ytFg0hFad8', '3jWRrafhO7M', 'VB6SIKl8Md0', 'ZcThrAU9yLk', 'cuMKPYF2kj0']",Living Coffee: Smooth Jazz Radio - Relaxing Jazz & Sweet Bossa Nova for Calm at Home,-1
AMA Audiolibros,1,3605,7755,DevNudhaGv4,"['1acb', '1ebb', '1hdb', '1jeb']",62,1.8664142779881012,29,2017-05-14,"['ex9TKfHTEdY', '3ivOsypgzdE', 'XCRjJbVnVG8', 'jAPnvYKukx0', 'AGZjbMlfuT0', 'mGLvNE09d6I', 'uJEYcCgZ7mI', 'bPkdh7EoQjk', 'RUyNMTKEsb0', 'VSyL-Lgoq5w', 'NJ0FkMyv1fw', '_Loq6OnPWWU', '_nU4uSn7L_Q', '-hi6h1lGlvM', 'IR7kRtqKDdg', 'LkWdgxp7faI', 'vbP6i11D8lY', 'cbSzqk-b9SE', 'qxPvAS1vnRs']","Sun Tzu - El Arte de la Guerra (Audiolibro Completo en Español con Música) ""Voz Real Humana""",3
Pepe Romero,1,845,1901,QPcjtg6FvX8,['1dbe'],12,0.128718226068144,2,2013-05-06,"['RhO5OSLZjl8', 'VmHHGME5Qck', 'zY4w4_W30aQ', 'dVfwi5Fa3lM', 'DJsmav6p5mI', 'a57Apa4TCfU', '369ef6C1a4w', 'DUGbROP9EU4', 'YT_63UntRJE', 'KzEFQW9CXGc', '8L9p2Ixy4ZA', 'g91kQyy4G7E', '4oj_2Lmb23A', 'AmEJLoawItU', 'aW-7CqxhnAQ', 'uUdoxvigIl8', '9GPbTmVcd1I', 'YnDLlajMxyo', 'uNYYs5mSoYw']","Pepe Romero: Concierto de Aranjuez ( Joaquin Rodrigo), Recuerdos de la Alhambra ( Francisco Tarrega)",2
Economics Explained,1,681,994,FFROyTMgr-s,['1ifa'],15,0.064359113034072,1,2020-04-12,"['jQ_Z-wZK5ps', 'PHe0bXAIuk0', 'HHav9ZFOhus', 'b07eafPe7pY', 'WA1Ji-Hj1qo', 'YGDQzORZ4NM', 'sLWulVrQvsY', 'ig_EO805rpA', 'GNDcfzNDtjg', 'hlqAM76qq6U', 'AtYt8Z4tOCk', 'N8HOWh8HPTo', 'nDFoF3izhGQ', 'h6GqEpmn_Fk', '0MeRN7LE1LQ', 'uRnIHyI02EU', '5iqjUt1I0VU', 'Av_dHwdnZZg', 'NoYSCeHmaQw']",Why is the Stock Market Still Rising?,642
The University of Melbourne,1,2578,3690,BwyDCHf5iCY,['1iie'],42,0.321795565170362,5,2015-12-02,"['F0NEaPTu9oI', '-AeSoC6la9c', 'nxyxcTZccsE', 'Wm69ik_Qdb8', 'dBnniua6-oM', 'mAwgdX5VxGc', 'rKRTyEWj-EA', '1JZG9x_VOwA', 'hIXhnWUmMvw', '0T--WC4D1C0', 'B4UYaumLy90', 'LV8wWhjTKRU', 'en06PYwvpbI', 'LhECDSuXRDs', 'azq0S0DKS50', 'NJLXdsO1GBI', 'I75qa0kTeY4', '4jwUXV4QaTw', 'lj3NhPgOoX4', 'imQG6ji1m6Q']","""The truth about mobile phone and wireless radiation"" -- Dr Devra Davis",3
CBC News,1,5418,2672,RAAMPiF_BSg,['1iib'],7691,0.128718226068144,2,2015-01-09,"['FbY0VpyjtuI', 'euxt0argojI', 'cKElZkbzeqI', 'RVVfJVj5z8s', '_AkAZIk73F0', 'yjegMP2pNno', 'eO3cIrNEuIc', 'egWupVOBlMQ', 'zfrynU3bL0E', '8X7Ng75e5gQ', 'DSyK3SAzJa8', '4_xQ5JisFuo', 'hee-CPpZhwc', '6LjMXmGdhrA', 'cp7Ursc51Ls', 'w-eX4sZi-Zs', 'dZNigEanrUo', 'XwvjkJXaIJE', 'ciMtfRNbMqQ', 'LgDCRegyo7Q']",Vladimir Putin's Long Shadow - the fifth estate,1
Relaxing Music Heaven,1,267,7535,C4e8a4nmJC8,['1dhf'],6647,0.064359113034072,1,2018-06-10,"['3mi145S-HfQ', 'jQ0hPNjyIig', 'XYXMxOAb9RM', 'vqUuH2ka-xk', 'MWgQXlSQ7Dk', 'DUGbROP9EU4', 'hDCA1xKTPBw', 'viHCBgSTXDM', 'ZKFwQFBwQFU', 'A560xQESxm8', '8XBpZAetcb8', 'T_Dy9OvgjHY', 'Gw11f2hMKWA', 'KkKubbIjvw0', 'lR7icNffxXE', 'j3pdNPYRvwk', 'LpkkkpVGml8', 'WVySGOTLa5o', '-gDinVAmtA0']",Música Clásica 432 Hz | La Mejor Música Clásica @ 432 Hz,432
PBS NewsHour,1,66,677,_tlyNJxGgWs,"['1aai', '1aei', '1aff', '1agi', '1bdd', '1bgi', '1edf', '1eei', '1ei', '1hbi', '1hci', '1hhi', '1jbi', '1ji']",1146,6.371552190373174,99,2020-04-24,"['zjnuUQF4In4', 'AnDJRbwJDpU', 'VQTbS4HivsQ', 'igNAKUU4zAw', 'jyOnfK_UMV4', 'nYqYrHtGeT0', 'HfBf1hYH3MI', 'aNxd2WvIOnA', 'D9l1M_6MNxw', 'Y8aokwumr0Q', 'P4_-jcSh5ZM', '4FHvzSwXbxg', 'JBCicP17ZFY', 'YJIX11J1qzk', 'lFKQGGf1iiI', '0WuwYdSdjlw', 'B3gy7RbwNak', 'KTiMJSfg7HA', 'C92LlAnGScc', 'UDY5COg2P2c']","Shields and Brooks on Trump’s briefings, coronavirus aid",74
TEDx Talks,1,673,1117,4-079YIasck,"['1fbe', '1fid']",40,0.7079502433747971,11,2020-02-13,"['mEWAsy_0RvE', 'vuIlsN32WaE', '5MgBikgcWnY', '3E46oWB4V0s', 'ORp3q1Oaezw', 'd0yGdNEWdn0', 'hqKafI7Amd8', 'd2tLwj6NXlk', 'Veh7aIhSm_M', 'ZiDfZLJZTGU', 'xtJTEbr-CaA', 'i-T7tCMUDXU', 'HLIJkmy3vy8', 'KDQrMoksJ4Q', '44J3FGYKltI', 'BrNs0M77Pd4', 'v-JxeTd8kAw', 'P3fIZuW9P_M', 'LNHBMFCzznE']",Master Shi Heng Yi – 5 hindrances to self-mastery | Shi Heng YI | TEDxVitosha,987
Platzi,1,5771,1052,JCMYjez93pk,['1ijb'],61,0.257436452136289,4,2020-03-20,"['xSmWYm4wstU', '7GZLaUKzX60', 'Yg3HGOaYRLs', 'ZrYD4aLqo7w', 'YOckzNTIycw', 'V_DinfZilkQ', 'bDXTR-Aj9HY', '-idn4s2Nw14', '17rBOLfoWWM', 'sDczFNvnOYw', 'MdqIJBCRavE', 'YmOf757B2T4', '1dGeuBNybg4', '8vJiZ3MinfA', 'RNr3HaVpQco', 'lBvHQMdqEO8', 'YbKhyMbKSrQ', 'Q2j9zCuk-1U', 'KyhQAufL92E']",Cómo prepararte para una recesión económica,2
TEDx Talks,1,1626,1154,1EHZAQmw2JA,"['1cib', '1fb', '1fca']",22,1.029745808545159,16,2014-10-28,"['xI8lLpYtQ6M', 'SemHh0n19LA', 'tGdsOXZpyWE', 'lrQ5MJw3mss', '4-079YIasck', '5MgBikgcWnY', '6MBaFL7sCb8', 'gTZgfyOW-DA', 'RSlc9IxdBw8', 'UDXtFbSmBAg', 'zXCiv4sc5eY', 'd0yGdNEWdn0', 'xp0O2vi8DX4', '-KysuBl2m_w', 'NWH8N-BvhAw', 'H6n3iNh4XLI', 'bRtBHF-WPpM', 'y2X7c9TUQJ8', 'gh5VhaicC6g']",What one skill = an awesome life? | Dr. Shimi Kang | TEDxKelowna,2
planeta ituno,1,232,3472,J4JwgEikvSg,['1gie'],5057,0.38615467820443405,6,2018-11-24,"['UtK1pWgcvzM', 'Z0lvRW_nqVM', 'ni6n0WahIHw', 'GGXIR6uzXJM', 'Zh1ws2gHPZI', 'FPG-P2mSszY', 'm2Japz0oJek', 'Ce8Jcrb7yOo', 'V1tkkuzSUOQ', 'tafVUpRmBqI', 'rEffvbqioC4', 'X1Z0Znsx7Mo', 'betxmj7OJ9I', 'VGpU8bafZbA', 'tb3_H40VqTE', 'B1h-R2rJEfE', '4iRNSzG55Pw', 'OyGTW3xQrDg', '3R0aOmbRNII']","La casa de Papel - Itziar Ituño, Alvaro Morte e Jesus Colmenar no programa Tercer Grado",634
NBC News,1,1429,6272,_E0I3mtF1BQ,['1bhi'],4146,0.321795565170362,5,2020-03-20,"['auZKvisy1H8', '4czayodBQ3o', 'mdaX5vguCDk', 'ESW4Xzm6R7M', 'C92LlAnGScc', 'vIbRuNdrn6k', 'lX4v9Sx99ZY', '6LZeYj0y3zM', 'kXybEAxL1tE', 'jQMr0kgz2-Q', '0WuwYdSdjlw', '21GLisMAgLM', '4zk_6doQ480', '72CtMFyAmjs', 'WFsAn_Hnmhc', 'TfIb_UqwtDQ', 'uPiJ_7ek9i0', 'AM5fgs3DNQE', 'STGN2-NJvvA', 'nlJo_9LQ9Lg']","Trump, White House Coronavirus Task Force Holds News Conference | NBC News (Live Stream Recording)",939
Linda Natalie,1,614,4261,gi7OHmV5ovo,['1dhd'],3615,0.064359113034072,1,2018-03-29,"['-we83l1aCtU', 'J9dh7HSKeYg', '2Acb7r9tWps', 'WwiS1Btkl5E', 'gFRW5wiRK5Q', 'OC1qD7eZ3ys', 'gLY0UkVvcQ4', 'DULsV2Ule9k', 'KwrWGUZB6ss', 'WLeZ8kUPhZo', '1FOhicrSg7A', '8xLRJzH7kMM', 'V6RAosJHM9w', 'K8HGzhsUuiY', '4UIxH0xelWc', 'sc2ysHjSaXU', 'JOQtWlAGgM8', 'l-h9K6Zvuag', '4ny3T8p4oH0']",Joaquín Sabina Grandes Éxitos - Lo Mejor De Joaquín Sabina - Joaquín Sabina En Vivo,944
CNA,1,1322,2872,xVc_AdJoAVs,['1bic'],29,0.257436452136289,4,2019-09-23,"['dJ88U_gsEXk', 'XWq5kBlakcQ', 'JHDkALRz5Rk', 'ZaHi3F78jPs', '6Pm0Mn0-jYU', '-7ff7fbZO5Q', 'StjIv33zJ9c', 'wp4YZdSz2aA', 'a1jGZUbN06M', 'qugduxazBBg', 'oB-K78L8oNI', 'rSAnNhYWuFc', 'MtdupS0gRt0', '_KlkdVbA4-I', '5jALbeKhH6c', '4_NppxAt_cY', 'PPySn3slfXI', '9lQLXArjNs8', 'h1AWLo_fK1U', 'G0Iq45Nbevk']",Vanishing without a trace | Undercover Asia | Full Episode,2
Classical Music/ /Reference Recording,1,1085,7306,uUdoxvigIl8,['1dgj'],24,0.5792320173066521,9,2015-02-24,"['CQiG8bouUys', 'QJs1H-kytQQ', 'I0kVNMHo6fQ', 'T22GJNt1SbE', '5gfIDSreaV0', 'MkrwU5Pd93c', 'lDeTnqNn8ME', 'zY4w4_W30aQ', 'PJL_mVgT0Ao', 'F__LuHDJko0', '-gDinVAmtA0', '3mi145S-HfQ', 'PbIX8zY17Z4', 'jgpJVI3tDbY', 'MWgQXlSQ7Dk', 'AM1cL_EB_nQ', 'Jn09UdSb3aA', '8ELwCdgGQLQ', '9uKVI6_Fm4g']",Chopin - The 21 Nocturnes + Presentation (recording of the Century : Claudio Arrau),4
,1,-1,-1,kag0aJqQsGo,['1dig'],-1,0.19307733910221703,3,,[],,-1
PBS NewsHour,1,32,548,VQTbS4HivsQ,"['1eic', '1jic']",244,0.9010275824770141,14,2020-04-24,"['AnDJRbwJDpU', 'zjnuUQF4In4', 'e9yK1QndJSM', 'D9l1M_6MNxw', 'WA1Ji-Hj1qo', 'BwyDCHf5iCY', '_tlyNJxGgWs', 'jyOnfK_UMV4', 'FjuWbnUSMqY', 'C92LlAnGScc', 'YkfCa5xJzqw', '_IugzPwpsyY', '7jh55Zpml4o', 'uPxct29FqD0', '6avaZow7JV0', 'YJIX11J1qzk', 'lFKQGGf1iiI', 'u6iZ2e11mkk', 'gTwdr3khNek', '_w3lgXDT9GU']",An infectious disease expert on the dangers of Trump's 'non-scientific' claims,11
Musica Para,1,142,10901,UM4xgN5qvtc,['1dfa'],5005,0.128718226068144,2,2019-11-24,"['UVuYEX0mZ0M', 'MfYC8JN3TAY', '63D43-xGZdo', 'taJ7Rb3qgi8', 'GAKE3TI2-dE', 'h804QmhDusY', 'yT1JnPfLpws', 'xw20n4pO258', 'xb4XxdzOt3o', 'DQAIJEZq3u4', 'xf21RLI0cA4', 'DUGbROP9EU4', 'lmYw1MQntjs', 'GU4eafwXcB0', 'TEItR_ODgZ4', 'acQS2Fef8tU', 'pQF5VhsofxY', '6c_kKL-K9GI', 'RAWLVvPDDd8']","Musica Celta Relaxante 🎧 Inspirar, Estudar, Focar, Tranquilizar, Relaxar, Dormir, Meditar",571
BiiA LAB,1,1738,6563,PlOPtrZBv6s,['1cbi'],26,0.19307733910221703,3,2017-03-07,"['5qD7pbw-_2U', 'uGuUMPvCG90', 'J-JSmHCJDQE', 'hC6-T3xSr1E', 'oDC1a38lzXo', 'lY4SiL_3TRo', 'hdyQCtYps1k', 'GL3na0WMMZI', '-jaaMdAvoxM', 'jAPnvYKukx0', 'ReEwiuCU8hU', 'LkWdgxp7faI', 'a6iP8Z0IEbw', 'ygbnL5MzyZA', 'SMqUDGVoUr4', 'WN2Eee0qfEc', '5_s7M859KCk', 'Bjc87CXOcVM', 'RZqRXUomF-Q']",Adriana Macías - ¿Para qué quejarte? Sé feliz,1
