channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
Top Viral Talent,2,6512,455,1soFgsIdQR0,['2bbdd'],134,0.7101361834166521,11,2017-02-14,"['yE1Lxw5ZyXk', 'e3v3zg3V3BA', 'Lvftozyta1w', 'dR69PiXcaZY', 'eHiH1NytwjM', 'boK9z1hSasQ', 'mOqH7v7jchk', 'nNmSNgxV_zo', 'Kokv73cTOTU', 'H-LvRU5IFAI', 'k8aSWpQgPbw', 'IuOSmrnzJu4', 'ocnqRuSyoOQ', 'b3I1tK1Iyzc', 'ex4gf12e2Xg', 'FpWnbGcEV6M', 'S9voHYtPlNo', '_id_uGNugQs', 'voT1Mt84f1E']",37 Y.O Mom With an ANGEL VOICE Leaves Judge In TEARS!,20
Vincent Racaniello,1,8,4977,XSQWwWq3ofA,['2adaed'],358,0.581020513704533,9,2020-04-21,"['8jDqUcnBotk', 'd4SpwHIe6e4', 'lj3NhPgOoX4', 'cwMBHGgsrHg', 'nbxlXh06LKQ', 'mdYTi6yT1Ew', '73nXMQO-new', 'zJKrnpG_dAE', 'jY3axuAm2AA', '8_bOhZd6ieM', 'nAQkfTpb9jg', 'fBJ0vcOlS7I', 'F9TClYS_Ch0', 'PkZVAKee4b4', 'EhCCiIaGae8', 'mj4bWcbNO5k', 'TQkg0mID-w8', 'SEYa0R62nWk', 'X31g5TB-MRo', 'XaU2lpMcfGU']",Virology Lectures 2020 #22: Emerging viruses,14
Butterfly Wannabe,1,426,9000,R9saiqvDz0Y,['2bcaec'],4129,0.25823133942423704,4,2018-08-02,"['C8Ne6MUseaY', 'rdi0XoOCV04', 'aQ1fdwqTVK0', 'hUCnRMv-1zQ', '1mj1C5IPvVw', 'jjFE6DyqMgo', 'C6YZ9lpqQOU', 'feaX4ls9QCc', 'deiV8BHs60A', 'v6FZu02Phwk', '2zP2BKejjk8', 'HnbTOs9wrSc', 'eYhy5z2exQk', 'fTn9fP2j3S0', 'Uc1PKpNQQc4', 'h2-t2_gc6ow', 'G_yvBTFzngE', 'eiIZYJ9i5AE', 'A578vVtQVMU']",Clasicos Del Rock en Ingles de los 70 80 y 90 - Mejores Canciones De Rock En Ingles,820
Frank Sinatra,1,2219,277,Qp6D71kQRhA,['2becaa'],42,0.25823133942423704,4,2018-07-29,"['-UbpcAqRowU', 'GGYkF5feCAQ', 'DI1qTjTEHmk', 'gdYIpvnzoW8', 'D67lR7Qy_wk', '8ptvXN63-K0', 'AmEJLoawItU', 'gelwwYuYGn0', 'GG7aDbD4wmY', 'oENGHUgJBOc', 'HkIuechokQI', 'LSZwADFrjkY', 'C1VUWDcp5Sg', 'vLrfjqgLbNU', 'EUO34CiTA4o', 'XFD-Hrk2jI0', 'Zf-fORxQvW0', 'iObGpqXKBdY', 'PIzPCybpxS4']",My Way,4
Ninja Nerd Science,1,76,1901,uYm4l_alVV0,"['2abebe', '2adade', '2adbce', '2adcae', '2deace', '2debe', '2edebe', '2eecce']",5864,2.065850715393897,32,2017-07-07,"['LewPdsjzEic', 'UTR1IsX55dc', 'GRXv1SK1lKk', 'hIxwizlu4w8', 'F7Ce5nhs-3E', 'BTwgmMfqOW4', 'cfGRHzhVPHw', 'gjLCu8qe2nI', 'mNadr6bGEMU', 'GD-HPx_ZG8I', 'PWzbArPgo-o', 'TB2lA9sFCD0', 'yUtngVm93-c', '_KNAKKNbq20', 'ZAF-EN9jfqY', 'HcbS7n1nkS8', '0fVoz4V75_E', '-oVL0CDduAY', 'FtJr7i7ENMY', 'rU7fkv0UTPg']",Respiratory | Mechanics of Breathing: Pressure Changes | Part 1,342
Oasis,1,36,280,6hzrDeceEKc,['2bbbdd'],1,0.06455783485605901,1,2008-02-07,"['-cJauX_q6wI', 'r8OipmKFDeM', 'N9kdHXrJYF8', '6QyVil0dwhk', 'XFkzRNyygfk', 'xwtdhWltSIg', '1G4isv_Fylg', 'EHfx9LXzxpw', 'YlUKcNNmywk', 'oa5h5AyoNVA', 'V1bFr2SWP1I', '8UVNT4wvIGY', '6NXnxTNIWkc', 'j64-Soj11UQ', 'tAGnKpE4NCI', '1lyu1KKwC74', 'bpOSxM0rNPM']",Oasis - Wonderwall  (Official Video),259
Instituto de Física Teórica IFT,1,407,1521,C2J6RvykSDI,"['2abcde', '2acdab', '2acdcb', '2acde', '2dbcde', '2dcdab', '2dcdcb', '2dcde', '2ddbde', '2ebcde', '2edcde', '2eedde']",10,3.421565247371143,53,2019-03-12,"['N-w1tkvdsQI', 'BbA5dpS4CcI', '_0Z5Hf6JU2M', 'PTSmpJtojvo', '7Ljrvkd4FzQ', 'kx9gZqwgSCc', '57u_2Y4cN0w', 'Ec-cGjh0Fr0', 'EtSN8GGBwsM', '8AGWZ_5DA_k', 'ET9m3lplXNo', '4R1ZNnJGf4U', '96XkoB4v_dE', '8U2gwKl2Huc', 'WJ3r6btgzBM', '0H6b6NKsv0Q', 'yaILmTBCMlk', 'ZtyUyW3E3fY', 'rONmYcFjHUM', 'JaZwliv9isQ']",6 errores de Einstein,261
Ninja Nerd Science,1,9,1436,80Q-OPDjoE8,['2decba'],1413,0.322789174280296,5,2017-03-31,"['cKSWHMRPOoI', '7_hiaCq2rew', 'YRfwZcLeOm4', 'yTIZpzoaIT0', 'MU0pbgkq2-s', 'zg61a3BoR8Y', 'uYm4l_alVV0', 'HewFoP4gNHQ', 'LArxUakFsFs', 'uKzeBikWbvs', 'GRXv1SK1lKk', 'hIxwizlu4w8', 'qkIfYwnaYqc', 'JVasI-9lKRE', 'WQDncWAEP2Q', 'w21r7FfIpRI', 'lJx-pzLeHXQ', 'OcrCqHdJVk0', 'd6qFPegEYV0', '8_bOhZd6ieM']",Immunology | Inflammation: Complement Proteins | Part 3,70
,1,-1,-1,Ka_uOIf_v5g,"['2bacac', '2bdabc', '2bddc']",-1,0.645578348560593,10,,[],,-1
Portishead SOS,1,2472,216,4qQyUi4zfDs,['2bdded'],162,0.12911566971211802,2,2015-03-09,"['C3LK5ELvZwI', 'ymEjfp_o-yQ', 'TJAfLE39ZZ8', '7nxWP9BhI7w', 'u9WgtlgGAgs', '1lyu1KKwC74', 'Bf9AgX4Ixs4', '8UVNT4wvIGY', 'u7K72X4eo_s', 'b-I2s5zRbHg', 'TmDkzVvherk', 'ZWmrfgj0MZI', 'ZNWm1sN-Tms', 'XFkzRNyygfk', 'hbe3CQamF8k', '6EA-MIYY1bg', 'kKSXBc2bwXs', 'AIIovpUQiro']",Portishead - Glory Box,15
Craig M. Johnson,1,875,6671,A22BH5k7pi8,"['2bbcae', '2bbcc', '2bcaee', '2beabd']",8958,1.291156697121186,20,2017-12-22,"['J2rETkojzd8', 'Is8RzzimQk0', 'rlliYDknTKE', 'w5_rnA1kfOc', 'hKvY0rcLBas', 'a2rS9oWtyKo', 'c8shqjGS_3U', 'feaX4ls9QCc', 'b7CwFihVQHM', 'qkoquWqhmtE', 'mCCGDeZ-dI8', 'tmqSJPTDYqs', 'dJot1o2imZ8', 'A7qLkXURFvw', '98HXrCp1_XI', 'bwVzCclrjCU', 'Mb-X5rKabIk', 'PpkGhyLmxL8', 'MKVDSYTGLvY']","LAURA PAUSINI, EROS RAMAZZOTTI EXITOS SUS MEJORES CANCIONES - Romanticas En Español",1
Alanis Morissette,1,24,246,Jne9t8sHpUc,['2bbaad'],697,0.12911566971211802,2,2007-05-18,"['OOgpT5rEKIU', '4iuO49jbovg', 'CUjIY_XxF1g', 'AIOAlaACuv4', 'xSZBIs0gs0E', 'VV1XWJN3nJo', '79fzeNUqQbQ', 'TvnYmWpD_T8', 'u9WgtlgGAgs', 'aQ1fdwqTVK0', '2dH289KxkGw', 'NPcyTyilmYY', '6NXnxTNIWkc', 'nZXRV4MezEw', '5rOiW_xY-kc', 'Bgeqw7s00xg', 'Nm3MWwJnEbw', '6hzrDeceEKc']",Alanis Morissette - Ironic (Official Video),142
DW Español,2,41,2552,DxxsEtoiuAY,['2eeed'],1041,0.322789174280296,5,2017-09-29,"['HbxPW3VMFos', '5W63CjPDN5A', '1uqYZjNyHoI', '5Mb0ICsd3L8', 'yGOLf9EDYsk', '5rvZBsueMoc', 'vCAzzhOg-xk', '_femOIyg-NU', 'ZrWY7rurndc', 'c6p0XQwyJSk', 'Fl8bCxqRWaQ', 'J7zVwPn2sMM', 'LRM3WRPtcO4', 'kuvOiBdOnjY', 'e_Snu0jwcNc', 'SWRHxh6XepM', '6KCbOD9PdNg', 'rZgsuhLd78I']",El poder invisible de los microbios | ZonaDocu,75
Sting,1,9061,280,dOjFcx3GJHg,['2bddbb'],114,0.12911566971211802,2,2018-07-20,"['lC5WALVS-zw', '_Am11wcyXig', 'Y-vj8V522OQ', 'yR88S2XWwIA', 'G4yRUO5IR8o', 'jVHhV3A5C5c', 'QK-Z1K67uaA', 'pPwgmjjfqOU', 'ESJU903XfwM', 'hgGlDovNMog', 'lTPf00VMnJo', 'K2QD4dKPwwo', 'QkF3oxziUI4', '3QFmeMlz808', 'T-3qF8v9CTw', 'lB6a-iD6ZOY', 'PIzPCybpxS4', 'Fk0V_GGa2XM', 'FoGhN9r1L9o']",Shape Of My Heart,9
kamien198,1,445,467,MzDHAh88aXg,['2bbdca'],9815,0.387347009136355,6,2011-02-06,"['OV0bLtUoQKU', '2VgOjY-TPUo', '_4E7LoI5mBY', 'kIufLA7Bx2Q', 'KmIkJgHISMo', 'TJJ_qnoF_yI', 'MEEJOZkmIxU', 'uab2rpU5UQQ', 'I2dyKtSbsbM', '6hBLHkmBKDg', 'tAGnKpE4NCI', 'Q6dGQ_FmjxE', 'hQ8xOkWXw0E', 'bX0lVVUQ0qg', 'Z3_HTGdLXL4', '3BnqYYNmjDk', 'Fk0V_GGa2XM', '4BCYonRHc08', '8MuhFxaT7zo']","Metallica - Nothing Else Matters (Live, Sofia 2010) [HD]",1
PaulAnkaTV,1,279,157,cKDgXkPrzzE,['2bbaec'],9815,0.12911566971211802,2,2014-12-31,"['pZuJKQ6uzHE', 'vkUeWTBH1Kg', 'efzeF3g6Q20', '9XqjtFWS_SA', '-UbpcAqRowU', 'UawIdB6xXp4', '1K6xyB2-xAk', 'OXAN-0fKse0', 'dCwgYCMq11g', 'U-Ooxpz0Eqk', 'MU4Bi9n28jY', 'rjOKm28hUXk', 'MGNkcQfYqIA', 'iObGpqXKBdY', 'b-D5yAAXYng', '_TKiuZeJTKA', 'Qp6D71kQRhA', 'CY-wNacX-PM', 'cTpvirQ-hPA']",Put Your Head On My Shoulder,367
Cyndi Lauper,1,97,238,NLyD2K8yLS0,"['2baeca', '2beeca']",9864,0.5164626788484741,8,2017-11-18,"['ZgZCtHtmYw0', '-lC_QZzavlQ', 'E7DU70UTI3Q', 'GG7aDbD4wmY', 'FldG8v8XcMk', 'Ge3lXjKiWXQ', 'H7fc9NbX9a0', 'V2XWdkrhYa4', 'Ucmo6hDZRSY', 'jRr5EasAq84', '79ppqLkLSBE', 'GO5utuvcZps', 'Ooy4uWD1G_0', 'x653F7beSpY', 'VHK5k2ieudc', 'r3Pr1_v7hsw', 'Gvfgut8nAgw', 'ExkmlgRNIhM', 'QAAmZojW-nM']",Time After Time,831
Sade,1,253,329,eFl32g-Ro3U,['2bedbc'],3100,0.12911566971211802,2,2016-02-17,"['gFRWbugvySM', 's8fbHuWkAsE', 'YCBWvyzJ-J8', 'R3hL5gj9YKc', 'hudgfkOm6Fk', '2TEzXjroBf4', '_ytFg0hFad8', 's7zwEjYHH0I', 'V8oaxsHC0fs', 'vkOylp_x0cY', '0fNV9nvQ2ZA', 'XVWSL3tE8tU', 'TEeciEYlK00', 'pPwgmjjfqOU', 'lR7icNffxXE', 'T2u2eqerRks', 'bNkbbA_xW5E', 'lkoDw5PERKY', 'H4XODS21Shc']",Sade - Why Can't We Live Together (Audio),369
Instituto de Física Teórica IFT,1,51,728,wWsH9792L-g,"['2acdad', '2dcdad']",2731,0.5164626788484741,8,2020-03-24,"['N-w1tkvdsQI', 'kq0g4xvynVI', 'C2J6RvykSDI', 'EtSN8GGBwsM', 'KHEWtHYmLgI', '4x3Rk2xC84Y', 'id_hhw0P_KA', 'jPoDO_1B5B0', 'vwu7UrO5B5M', '96XkoB4v_dE', '57u_2Y4cN0w', '8TVGAyqlFAo', 'PTSmpJtojvo', 'BbA5dpS4CcI', 'Fl8bCxqRWaQ', 'Jr5SNByuWUQ', 'kxVRNdlwGrE', 'Y9ScxCemsPM', 'fFXviqhzYvY']",La Mecánica Cuántica ¡como nunca la habías visto!,39
Sade,1,465,277,A9UbBVJIEiM,"['2beaee', '2bebde']",17,0.25823133942423704,4,2017-02-08,"['gFRWbugvySM', 'vkOylp_x0cY', 'pPwgmjjfqOU', 'dqo2DxUBb-o', '2TEzXjroBf4', 'TWes186orLA', 'H4XODS21Shc', 'phHq2iG9mmY', 'Oz-b86LZ21c', 's7zwEjYHH0I', 'SN5OwKgbyAk', 'mak1h-KjNvc', 'Y5ErvkbZ7GQ', 'WFb5TnHDo6c', 'T2u2eqerRks', 'aa0eBa6wifo', 'x4mXgwVhk8I', 'FoGhN9r1L9o', 'Mk1cnqIIYYA']",The Sweetest Taboo,1
Josh P,1,1157,391,TJJ_qnoF_yI,['2bbdce'],31,0.322789174280296,5,2011-07-06,"['t5fZFYv3YEw', 'k4B7cNjpUAI', 'aQ1fdwqTVK0', 'fPO76Jlnz6c', 'f8OHybVhQwc', 'Nnu1E5Kslig', 'P86JdaapRjo', '2VgOjY-TPUo', 'lTPf00VMnJo', 'WLE7hcSgxlM', 'JyGNABrosb8', 'CWTQTjvp6Uc', '_4E7LoI5mBY', 'v0Bu3M4r4K4', 'WDGKU8oeNjM', 'WJUInYShJYo', 'f4Mc-NYPHaQ', 'BtV1-gJ_bm0', 'XVxpEsKgSxA']","Metallica - ""Nothing Else Matters"" Lyrics (HD)",5
Ninja Nerd Medicine,1,22,2532,GRXv1SK1lKk,['2debec'],2007,0.581020513704533,9,2018-11-23,"['AiBhIq5oMCg', 'x-kOqQdgE10', 'PWzbArPgo-o', 'b8_83UDfbbU', 'QJceEsbrrMg', 'uYm4l_alVV0', '-GD4lZC3Yu8', 'nqyPECmkSeo', 'oTr-MzTYUag', 'IAQp2Zuqevc', '8o_k9IhB6fQ', 'Neqvdwi5fHc', 'GoWoEf_eDvk', 'orOHTp6Wxds', '5p1zPU9a7mA', 'LArxUakFsFs', 'sB5XW4exTFE', 'zg61a3BoR8Y', 'pTgqVWrs2vI', 'j0DVmMijxpI']",Pathophysiology of Pneumonia,67
Eric Carmen,1,549,249,KO4gtEqi1ZA,['2baeba'],13,0.12911566971211802,2,2017-04-07,"['E7DU70UTI3Q', '45V-ai4htd8', 'ZgZCtHtmYw0', '850zcdovxiQ', '6xzN8Nt0Pok', 'bY2tXZKJcT0', 'lnl9U-hHp1I', '1gwPDpQGOQo', '6cOMG3qdfrU', 'x653F7beSpY', 'A_J2bcNx3Gw', '4hzMRVY71hk', 'Ooy4uWD1G_0', '6cucosmPj-A', 'fIDDS1sz1ZU', 'UocN_FLb3To', 'lU9p1WRfA9w', '6eyCDj1s4NI']","Hungry Eyes (From ""Dirty Dancing"" Soundtrack)",2
Segunda Opinión,1,511,868,-6cVlZhTfHI,"['2acbac', '2dcbac', '2ddcac']",5524,0.9683675228408891,15,2018-12-10,"['RV63qyvorRw', '9Jnytdb2JYk', 'J-JSmHCJDQE', 'MU0pbgkq2-s', 'Z_C3Jn3PyXc', 'MWa9A4WU83A', 'KddZLyV8OTM', 'fjcur61vyOw', 'JGHRwsN4lrQ', '_NY4jfJUCdc', 'j9__9Oy_Mzo', 'Z1MZhA8BM_E', 'xhIKpKcPPHg', 'FtlHoaG0LZE', 'OOlHlYX8MgA', 'N8qBGXfTDoY', 'dZcHQ12bgMY', '-ryfRKT6ugk', 'ZL-UVfat0_M', 'IRHA3_PMbIg']",¿Sufre de hongos en las uñas? Descubra cómo se forman y cómo combatirlos,470
Universidad de La Rioja - Unirioja,1,612,3533,EtSN8GGBwsM,"['2acdcc', '2dcdcc']",19,1.162041027409067,18,2019-01-21,"['BbA5dpS4CcI', 'N-w1tkvdsQI', 'qEfBUbgAEZ4', 'Ce8Jcrb7yOo', 'ouOFHqxCMd4', 'yIz6hHgRmk8', 'Ih6V32Y2VAQ', '3N6_5XpW_Vk', 'eETQBYFGGZ8', 'ChlPi2k5JOo', 'W0Spur1JcQo', '0l0uJalUPi4', 'kq0g4xvynVI', 'HLIJkmy3vy8', 'SF_Sla7LeTI', 'bogSDk_fEE4', 'Jl5ki1JhPWk', 'fWrjmm-OjK8', 'ZlCVKar_LFQ', 'jIYF9wg1fZU']",El número que los ordenadores nunca podrán calcular. Eduardo Sáenz de Cabezón. Univ. de La Rioja,767
Sade,1,1240,458,r0yI78cFeVs,"['2aabed', '2baaed', '2bdced', '2bed', '2bedad', '2dabed', '2eabed']",32,0.83925185312877,13,2015-09-11,"['au8rHGvytn8', 'T2u2eqerRks', 'XVWSL3tE8tU', 'sc2ysHjSaXU', 'clbqKFM5oQY', 'aQ1fdwqTVK0', '3BnqYYNmjDk', '4TYv2PhG89A', 'Fk0V_GGa2XM', 'dqo2DxUBb-o', 'U-SHfpm5Bxk', 'rdi0XoOCV04', 'BYbvf1p5mXo', 'G4yRUO5IR8o', 'JGJdU2dpYxg', '2zP2BKejjk8', 'zwDjJP_l5AY', 'ZAt-mGg5W8U']",Sade - Smooth Operator (Live 2011),4
,1,-1,-1,QkhxtzTT_Sw,['2bbdae'],-1,0.12911566971211802,2,,[],,-1
Best Orchestra,1,355,5235,u_2MJHcn5AY,['2baebd'],7093,0.193673504568177,3,2020-02-28,"['IWGZzY_wd1s', '-LfGNwp8PBk', 'dXLLzpZO_YA', 'lGmc0hFae94', 'RGBgrnCWZg8', '8C2MAUeNFz4', 'PuJQhtg1VCM', 'lmoif5p2oB8', 'stNg41SVRzM', 'BAVRCFQFeG4', 'uGYY8kGFzgQ', 'MioLKmNslIw', 'WyKSOXtBT1g', 'coGpaUZIKtU', 'jt47WeRsi6w', '8AWqqCIwZsY', '8iJAN4T8CN8', 'gS4V8aeF9U0', 'UBE7OJtgDZ8']",Mamma Mia Soundtrack ♡♡ Mamma Mia Soundtrack Playlist ♡♡ Mamma Mia Album Soundtrack Playlist 2020,989
Exitos Mix,1,3157,3641,w5_rnA1kfOc,['2bbccd'],28,0.322789174280296,5,2018-07-02,"['A22BH5k7pi8', 'Is8RzzimQk0', 'kF7baIwhiRY', 'DVxqH-vZYHs', '2l9dHvl5bBo', 'a2QwKXfGFf4', 'e3ztJahPtl4', 'Bt3Lcb61KCw', 'vytPse_hbSA', 'grSQEbf3giM', 'PbgOZKIewTo', 'ATHM3J_qUVU', 'agnblJbDSrU', '2ngDTtuK_PM', 'xGY8Gyxwia8', 'bwVzCclrjCU', 'oKuseWKnDgk', 'R8hnoTQRARY', 'QASQEAJALic']",LAURA PAUSINI Éxitos - Canciones Mix En Español,5
MoMo Lisa,1,-1,7836,Ze1T1exJ6vQ,['2bceae'],-1,0.774694018272711,12,2019-12-10,['26nsBfLXwSQ'],Best Rock Songs Vietnam War Music - Best Rock Music Of All Time - 60s and 70s Rock Playlist,-1
,1,-1,-1,D45JATbQ0Rw,['2beeaa'],-1,0.193673504568177,3,,[],,-1
Plane To The Brain ES,1,3001,953,MdqIJBCRavE,['2aebde'],58,0.322789174280296,5,2017-01-14,"['X83VmvqozjY', 'SerJlOQhbbc', '7GZLaUKzX60', '7YQE3M1w9UY', 'V33U1OsFVnQ', 'UrHEPmOovi8', 'gOOjzPVUWmY', 'dxZ_5TiySgU', 'vjAPGnO1qO0', 'J-JSmHCJDQE', 'HrrtaJMhy3s', 'RNr3HaVpQco', 'slJK5osLZ54', 'jAPnvYKukx0', 'd4Qhxe5fZ6s', 'gUxOi47ru6M', 'RC87_Fz56Kg', 'yCf0DyZXGZQ', '89k4GA4ezOo', 'A1MI62ZVbQE']",🎓PADRE RICO PADRE POBRE 🎓 6 LECCIONES DE ROBERT KIYOSAKI PARA SER RICO,3
Emisel Travieso,1,4968,7204,6fw_KLVipTo,"['2bcecc', '2beddc']",28,0.322789174280296,5,2018-07-26,"['mCCGDeZ-dI8', '7fxVyGVXl8s', 'a2rS9oWtyKo', 'Bdy7XhDbzxI', '4l50iIXqjZM', 'rlliYDknTKE', 'Mb-X5rKabIk', 'Iwe_QQxtqo0', 'b7CwFihVQHM', 'tmqSJPTDYqs', 'Is8RzzimQk0', 'bwVzCclrjCU', 'a2QwKXfGFf4', 'A22BH5k7pi8', 'rdi0XoOCV04', 'SS-2dSwtBXg', 'px1GmD4eacI', '-CxB2e1jX7Q', 'agnblJbDSrU']",ROMEO SANTOS/ ENRIQUE IGLESIAS EXITOS ROMÁNTICOS,6
biointeractive,1,3639,2031,tRPu5u_Pizk,"['2adcee', '2adee', '2dbdee', '2ebdee']",28,1.226598862265126,19,2014-08-26,"['SvaG0xDdP8g', '3TrNN_eTau0', '86aBBuehHPU', 'RveQwOB1XfI', 'yR8cR75iKGU', 'iBF0hP2_nGw', 'SUelbSa-OkA', 'Zv3R18eNdpQ', '0T--WC4D1C0', 'kpLY0YwMACE', 'PLnYFdAhFLk', 'vq3nWnTkFbk', 'z7667jwwX00', 'V86G03930Nc', 'YZny9k-w3SY', '0g8lANs6zpQ', 'Cm1j1fpldkc', 'S7SQoQj9868', 'CmtH3nIlELc', 'l11zPNb-MFg']",The Day the Mesozoic Died: The Asteroid That Killed the Dinosaurs — HHMI BioInteractive Video,6
LeonardCohen,1,10,370,NGorjBVag0I,['2bcbbe'],301,0.06455783485605901,1,2010-03-10,"['s7XYIIk2Evc', 'MRjVdu_cLwI', 'Ym1c7YvEIUs', 'MYrXK5ek_PQ', 'LsE7sfh28u0', 'NGHXbjhtoi4', 'DQlgcjosN9w', '6wRYjtvIYK0', 'ak3bmuR7Kmo', 'dN1XUV6QclU', 'zSUHkWd44vU', 'LSZwADFrjkY', 'netfyjdNBrU', 'hQLGCX8D-1Y', '3cRdkFblZT4', 'IVJImYNGqwk', 'VM9FFEEQhDo', 'eHiH1NytwjM', 'YrLk4vdY28Q']",Leonard Cohen - Dance Me to the End of Love (Official Video),60
Musica Online,1,236,3069,DVxqH-vZYHs,['2bbacd'],2736,0.193673504568177,3,2019-10-04,"['OB_KM0oNoP4', 'kF7baIwhiRY', 'Bdy7XhDbzxI', '-Q_2ck1FyJA', 'gVgyUvNgvSI', 'jlzrZKCGwNE', 'w5_rnA1kfOc', 'a2rS9oWtyKo', 'AQu-JgmtWAg', 'R8hnoTQRARY', '_NJKfqpDjAA', 'Zyw14LjFkhU', 'rntTlHwDM5Q', 'WLeZ8kUPhZo', 'LFU9BpTA164', 'J2rETkojzd8', 'mCCGDeZ-dI8', 'FOYXtLn7Kic', 'vytPse_hbSA']",Lo Que Te Conte Mientras Te Hacias La Dormida (Cd Completo -Full Album) 2003,553
Dire Straits - Tema,1,732,361,ZvOrqlB1iLI,"['2bacdd', '2bcdcb', '2bcdd', '2bdddd']",10,1.355714531977245,21,2018-07-23,"['fvGl-WQjCFE', 'aEwaS-lLk0Y', 'EodytPmki5s', 'C1VUWDcp5Sg', 'cF3OWCYLLVQ', 'p8GrY6JLauY', 'F7wit8_8SqA', 'y7BUXRsTbvI', 'H7fc9NbX9a0', 'OUZDkBjIPS0', 'T-3qF8v9CTw', 'cgwazhqUiXQ', 'kaOOfci2YC8', 'ngDJIjbAvz4', 'Fk0V_GGa2XM', 'oBP1tSgyluI', 'jVHhV3A5C5c', '1TTAXENxbM0', '8Pa9x9fZBtY']",Romeo And Juliet,1
Tito & Tarantula - Tema,2,246,225,vVlXNyHxMjw,['2bace'],6018,0.645578348560593,10,2019-06-30,"['_YHPFWjyz4M', 'hZgcdijEPcc', 'tcHBRMg2JN4', 'xJDmIcGWjwE', 'aZT_OxPRmSw', 'FDMq9ie0ih0', 'anGYFI_hmII', 'BinwuzZVjnE', 'EPLZL4s_jtI', 'SgXSomPE_FY', '_05lRKSdJBM', 'yCGFfz7LfDQ', 'Fdvkd88IOhs', 'OEFa4ztm9P0', 'Ut-sSgeCZeo', 'GgnClrx8N2k', 'ywvzmoBp-R4', '29tPJahyqPM', 'BXqPNlng6uI']",After Dark,440
Pink Floyd,1,4943,383,x-xTttimcNk,['2bcdec'],120,0.387347009136355,6,2016-01-12,"['soL8JK6kALc', 'Tz-VYurYJ6o', 'jl0d0Q7MyzA', 'Y9d72n2fX6g', 'QkF3oxziUI4', '-EzURpTF5c8', 'aQ1fdwqTVK0', 'hjpF8ukSrvk', 'pgXozIma-Oc', 'y6lfK3bH4z8', '54W8kktFE_o', 'c-MU_5VkjtE', 'h90j3lOXNvU', 'OY1xB2qFoYY', 'xe3NUKCnZp4', 'kaOOfci2YC8', '6DVu9vF5J3Y', 'z3cg3IQzSqw']",Comfortably Numb,12
DW Documental,1,2823,4964,HbxPW3VMFos,"['2eeeba', '2eeeda']",56,0.322789174280296,5,2018-02-09,"['l1k8K8d62qc', 'xiGzNNjHJa4', 'vCAzzhOg-xk', 'MOAmt47KBT8', 'W2fQQCXtbHA', 'V33U1OsFVnQ', 'ucZ9Kvk221g', 'ycTBHejnfHo', '5x4K8tQCw-U', 'OwIy20e7VlM', 'FZBD_6kef6I', 'V-aAOfhV5O8', '_femOIyg-NU', 'FEdeaBjOYFs', 'e_Snu0jwcNc', 'NL0j5olb9LE', 'rZgsuhLd78I', 'zajFows3gjU', 'AuXbnQjPsBQ']","Poder, dinero y felicidad - Codicia | DW Documental",4
24/7 Dynamite Music,2,484,20633,0sBW381XzBA,['2bced'],6203,0.83925185312877,13,2019-03-24,"['gS4V8aeF9U0', '4ny3T8p4oH0', 'hUCnRMv-1zQ', 'eiIZYJ9i5AE', 'aOzNkJY7DpU', 'gDHQ_6d_bFY', 'rdi0XoOCV04', 'WePGtXOZglo', 'jjFE6DyqMgo', 'AWrQiF0nkXw', 'c40SjIZEfcg', 'eYhy5z2exQk', 'Uc1PKpNQQc4', 'C6YZ9lpqQOU', 'aQ1fdwqTVK0', 'PXJJASDGc24', 'ZSFvDA-gh4k', 'deiV8BHs60A']",Billboard Top 100 Songs of 1980 - 5+ HOURS OF NON-STOP MUSIC!,936
EL PAIS,1,2200,526,gkoo5PbwO_E,['2eeeac'],36,0.193673504568177,3,2020-03-17,"['BOX0n_KV7ys', 'tygI_Aw7i8I', 'uAT8EEKBySM', 'IUBkV_tfvmE', 'xafPqcy3lwk', 'ynKSKBGxGzU', 'L4wNMZk9pCo', '_1091G64p5c', 'ij83gGesF8E', 'lgAfo7q-_NI', 'vCAzzhOg-xk', 'cantYoLH54M', 'trYU05Dc-TY', 'TBuHqj-S9F4', 'kuvOiBdOnjY', 'ltlcmSWzALY', 'JVasI-9lKRE', 'NAvfuRcWyvE', 'swD9CfSBgDY', 'UbfJIx0nQ7A']",#CORONAVIRUS | VACUNA: Entramos en el laboratorio español que investiga la vacuna del COVID 19,3
PensamientoPositivo1,1,125,3722,2NE5f4WZi3g,['2aebcd'],2245,0.322789174280296,5,2016-04-26,"['gVPRagJXXCU', 'SIpn_ocTiWw', 'Sk42ARzX9jw', 'WlIGSkd7Zzk', 'tVQzlO-z4eQ', '38NgWMOprTo', 'I0vwmXXIMkg', 'J-JSmHCJDQE', 'YQF-J3rTwko', '354EYFkSgbs', '4Bn5unT7D04', 'FXJD57CU9o8', 'U9StdTvtnmE', 'SZ6Piea7ykY', 'SJNwgNPxnvE', 'nqrnxkgY2a4', 'hchzgretlZs', 'KucV9fLHdh8', 'tBIZMXiIL8o']","7 Pasos para alcanzar Independencia financiera ⎮Sergio Fernandez, Instituto Pensamiento Positivo",127
