pubdate,views,dislikes,likes,duration,id,mult,title,nb_recommendations,depth,channel,key
2016-09-01,3,4090,59,935,ogwcRLkjrHY,3.357007412515083,Retención de liquidos - Abdomen hinchado - Eva Garrido - Acu Salud,52,1,Eva Garrido,2accec
2019-04-02,89,42,1163,1519,AafioQ05990,0.645578348560593,Dispositivos para oxigenoterapia : Spanish,10,1,intersurgical,2acced
2019-05-09,38,26,363,532,J3IXZ25siWk,0.581020513704533,Técnica correcta para la toma de la presión arterial,9,1,Sociedad Argentina De Cardiología,2accee
2020-04-14,57,79,2761,1440,rQoDrrxDuW8,7.424151008446819,El origen genético del coronavirus,115,1,Instituto de Física Teórica IFT,2acd
2020-04-14,13,9,1010,1060,6PtWKI2YjEs,2.001292880537838,Física y Matemáticas del Cáncer,31,1,Instituto de Física Teórica IFT,2acda
2018-06-11,3,2734,79,4705,BbA5dpS4CcI,1.420272366833304,V. completa. “Las matemáticas nos hacen más libres y menos manipulables”. Eduardo Sáenz de Cabezón,22,1,AprendemosJuntos,2acdaa
2019-03-12,261,407,10,1521,C2J6RvykSDI,3.421565247371143,6 errores de Einstein,53,1,Instituto de Física Teórica IFT,2acdab
2018-06-05,258,199,10,969,57u_2Y4cN0w,2.517755559386312,¿Viajaremos en el tiempo?,39,1,Instituto de Física Teórica IFT,2acdac
2020-03-24,39,51,2731,728,wWsH9792L-g,0.5164626788484741,La Mecánica Cuántica ¡como nunca la habías visto!,8,1,Instituto de Física Teórica IFT,2acdad
2020-04-14,57,79,2761,1440,rQoDrrxDuW8,7.424151008446819,El origen genético del coronavirus,115,1,Instituto de Física Teórica IFT,2acdae
2020-04-21,193,142,8015,1489,tygI_Aw7i8I,24.467419410446475,COVID19  Y RESPUESTA INMUNE TROMBÓTICA,379,1,Dr. Veller,2acdb
2020-04-12,122,105,2795,2429,UIJCuWvarDY,10.393811411825547,COVID 19 CORONAVIRUS TRATAMIENTO PARTE 1,161,1,Dr. Veller,2acdba
2013-10-14,854,533,16,1637,8ZGyqViOUsc,9.425443888984658,"Nutrición alcalinizante y dolor de espalda, muscular y articular",146,1,FisioOnline,2acdbb
2020-04-29,2173,2,164,1941,T2IQWr0568g,8.198845026719532,TUBULOS Y GLOMÉRULO FISIOPATOLOGIA,127,1,Dr. Veller,2acdbc
2020-04-14,57,79,2761,1440,rQoDrrxDuW8,7.424151008446819,El origen genético del coronavirus,115,1,Instituto de Física Teórica IFT,2acdbd
2017-06-03,380,257,6387,385,lzgWnOsxS4U,7.424151008446819,7 SIGNOS QUE INDICAN UN DÉFICIT DE VITAMINA D,115,1,ESCUELA ONLINE DE SALUD,2acdbe
2018-06-05,258,199,10,969,57u_2Y4cN0w,2.517755559386312,¿Viajaremos en el tiempo?,39,1,Instituto de Física Teórica IFT,2acdc
2016-04-24,177,132,2257,4923,EUZKg0WTcLE,0.645578348560593,Desenredando la Teoría de Cuerdas - Ángel Uranga,10,1,Instituto de Física Teórica IFT,2acdca
2019-03-12,261,407,10,1521,C2J6RvykSDI,3.421565247371143,6 errores de Einstein,53,1,Instituto de Física Teórica IFT,2acdcb
2019-01-21,767,612,19,3533,EtSN8GGBwsM,1.162041027409067,El número que los ordenadores nunca podrán calcular. Eduardo Sáenz de Cabezón. Univ. de La Rioja,18,1,Universidad de La Rioja - Unirioja,2acdcc
2018-02-23,953,869,13,4412,kq0g4xvynVI,1.226598862265126,El fin del espacio-tiempo,19,1,Instituto de Física Teórica IFT,2acdcd
2017-05-10,703,565,9535,3103,N-w1tkvdsQI,2.646871229098431,La teoría cuántica (1ª parte) tan precisa… y tan sorprendente,41,1,Quimica,2acdce
2016-05-19,523,341,10,399,XVAHhv3JVQk,2.001292880537838,Sistema inmune y grupos sanguíneos,31,1,unProfesor,2acdd
2017-06-03,380,257,6387,385,lzgWnOsxS4U,7.424151008446819,7 SIGNOS QUE INDICAN UN DÉFICIT DE VITAMINA D,115,1,ESCUELA ONLINE DE SALUD,2acdda
2015-07-31,1,1345,15,1398,pgiwC_HIYKw,1.097483192553008,Viaje virtual por el Sistema Digestivo - La primera digestión de Zaqui,17,1,FEAD Fundación Española del Aparato Digestivo,2acddb
2015-02-26,1,1782,27,1536,JVasI-9lKRE,0.5164626788484741,¿Qué es la Neumonía?,8,1,Sinapsis EMP,2acddc
2017-04-25,99,52,3331,1236,jSqqzfadSyk,0.5164626788484741,Fisiología | Grupos Sanguíneos | Transfusiones y compatibilidad.,8,1,Instituto Mortaji,2acddd
,-1,-1,-1,-1,mSNFKM6S_fM,1.484830201689364,,23,1,,2acdde
2019-03-12,261,407,10,1521,C2J6RvykSDI,3.421565247371143,6 errores de Einstein,53,1,Instituto de Física Teórica IFT,2acde
2017-05-10,703,565,9535,3103,N-w1tkvdsQI,2.646871229098431,La teoría cuántica (1ª parte) tan precisa… y tan sorprendente,41,1,Quimica,2acdea
2018-06-11,3,2734,79,4705,BbA5dpS4CcI,1.420272366833304,V. completa. “Las matemáticas nos hacen más libres y menos manipulables”. Eduardo Sáenz de Cabezón,22,1,AprendemosJuntos,2acdeb
2019-04-09,106,108,4115,406,_0Z5Hf6JU2M,0.774694018272711,"La ÚNICA explicación CORRECTA de la masa | El bosón de Higgs explicado a un niño, 2ª parte",12,1,Instituto de Física Teórica IFT,2acdec
,-1,-1,-1,-1,PTSmpJtojvo,0.9038096879848301,,14,1,,2acded
2019-09-24,59,60,3889,691,7Ljrvkd4FzQ,0.774694018272711,"Agujeros negros, como NUNCA los habías visto | Diagramas de Penrose",12,1,Instituto de Física Teórica IFT,2acdee
2017-06-03,380,257,6387,385,lzgWnOsxS4U,7.424151008446819,7 SIGNOS QUE INDICAN UN DÉFICIT DE VITAMINA D,115,1,ESCUELA ONLINE DE SALUD,2ace
2016-09-01,3,4090,59,935,ogwcRLkjrHY,3.357007412515083,Retención de liquidos - Abdomen hinchado - Eva Garrido - Acu Salud,52,1,Eva Garrido,2acea
2014-02-20,1,1223,16,4077,OZU9Sb03DzE,0.9683675228408891,"Talleres de Cocina Saludable: Hipertensos, lo que no sabías que podías comer - Canelones rellenos",15,1,San Vicente Fundación,2aceaa
2017-10-03,17,25,320,1829,fjcur61vyOw,0.7101361834166521,¿Cómo se manifiesta un colon sucio? | Salud,11,1,Giros Repretel,2aceab
2015-10-01,4,4622,55,6230,J-JSmHCJDQE,4.260817100499914,"15 hábitos para vivir con abundancia⎮Sergio Fernández, Instituto Pensamiento Positivo",66,1,PensamientoPositivo1,2aceac
2015-06-06,1,1707,40,1589,0EpqgekgOgo,5.293742458196863,Tratamiento para dolor de espalda cervical y dorsal provocado por una alteración del hígado,82,1,FisioOnline,2acead
2019-02-01,2,1928,30,3607,MU0pbgkq2-s,24.14463023616618,INTRODUCCIÓN A LA NUTRICIÓN ANTIINFLAMATORIA,374,1,Escuela de Salud Integrativa,2aceae
2019-02-01,2,1928,30,3607,MU0pbgkq2-s,24.14463023616618,INTRODUCCIÓN A LA NUTRICIÓN ANTIINFLAMATORIA,374,1,Escuela de Salud Integrativa,2aceb
2019-03-01,371,337,4967,5874,C_iPck5j_Lw,6.714014825030167,SUPLEMENTACIÓN NUTRICIONAL INTEGRATIVA: ANTIAGING,104,1,Escuela de Salud Integrativa,2aceba
2014-12-27,581,681,8226,6586,lk0Tejqzm0Q,5.358300293052922,"5 Claves para vivir con abundancia y libertad financiera ⎮Sergio Fernandez, Pensamiento Positivo",83,1,PensamientoPositivo1,2acebb
2018-09-21,2,3300,43,5512,SMqUDGVoUr4,9.296328219272539,¿Por qué repites las mismas situaciones una y otra vez? - Enric Corbera,144,1,Enric Corbera Institute,2acebc
2018-06-19,174,265,3338,4845,rqKVIqsqb08,8.198845026719532,Trastornos del sueño / Dr. Ramón Acevedo / Conferencia,127,1,Ramón Acevedo Cardona,2acebd
2019-12-14,37,44,827,14380,L_sJscki9dQ,5.293742458196863,NUTRICIÓN Y MICROBIOTA: SU PAPEL EN LAS ENFERMEDADES NEURODEGENERATIVAS,82,1,Escuela de Salud Integrativa,2acebe
2015-02-04,2,1530,61,362,VvQK8MrXPmc,4.841837614204447,"Síndrome del piramidal o ""Falsa ciática"". Qué es, por qué se produce, cómo reconocerlo y tratamiento",75,1,Fisioterapia para TI,2acec
2018-10-15,342,245,8948,751,mFJnaLKVLe4,0.9683675228408891,Los Consejos de Carlos Esparza: Síndrome Piramidal,15,1,Nova Sports,2aceca
2017-03-14,1,1319,35,564,qJCO7DBcw3E,5.035511118772625,"👍👍 Cuál es la mejor postura para dormir?? DUERME BIEN, DESCANSA MEJOR!!",78,1,FisioOnline,2acecb
2018-07-08,572,891,8385,1303,58245dkllRU,0.9683675228408891,Como hacer la mejor tortilla de patatas / Cocina familiar con Javier Romero TV,15,1,Cocina familiar con Javier Romero,2acecc
2019-01-03,431,342,19,382,lzKFBSscvOo,0.9683675228408891,Dolor SACROILIACO 😩 SACROILEITIS  | Un dolor de cintura rebelde y difícil de tratar [ SACROILITIS ],15,1,Furman Salud,2acecd
2020-02-15,393,330,9623,918,P91QVzy2yL4,1.355714531977245,"Dolor de LUMBARES. ¿Qué puedo hacer para mejorarlo? Claves, consejos, tips y ejercicios",21,1,FisioOnline,2acece
2017-01-23,1,1400,20,2406,Sc27blmGgvY,5.164626788484744,Atrofia vaginal  ¿Cómo la llevas?,80,1,Espai Alè,2aced
2016-04-01,3,5288,72,3072,cYpiVg9sVQo,4.260817100499914,"Conferencia ""EL MAGNESIO Y EL COLÁGENO CLAVES PARA LA SALUD""  Parte 2",66,1,Ana Maria Lajusticia,2aceda
2015-11-19,1,1330,49,998,1dJiCl-wvnk,1.678503706257541,"Masaje facial antienvejecimiento y drenaje by Secrets and Colors, Miriam Llantada",26,1,Secrets and Colors by Miriam Llantada,2acedb
2017-08-14,797,786,18,704,3LS0QCO-OCs,1.5493880365454231,"Científicos descubren cómo frenar el envejecimiento, Explicado",24,1,conciencia conectiva,2acedc
2014-10-28,982,1191,15,2350,OOlHlYX8MgA,1.5493880365454231,"""Qué podemos hacer contra la sequedad vaginal"". IIFDM/Barcelona 2014.",24,1,ella y el abanico Montse Roura,2acedd
2019-02-01,2,1928,30,3607,MU0pbgkq2-s,24.14463023616618,INTRODUCCIÓN A LA NUTRICIÓN ANTIINFLAMATORIA,374,1,Escuela de Salud Integrativa,2acede
2017-03-14,1,1319,35,564,qJCO7DBcw3E,5.035511118772625,"👍👍 Cuál es la mejor postura para dormir?? DUERME BIEN, DESCANSA MEJOR!!",78,1,FisioOnline,2acee
2016-01-04,4,3311,117,1051,gn0A2j3PYJs,2.259524219962075,👍👍Cómo corregir la postura de la espalda encorvada mediante ejercicios y estiramientos,35,1,FisioOnline,2aceea
2019-02-01,2,1928,30,3607,MU0pbgkq2-s,24.14463023616618,INTRODUCCIÓN A LA NUTRICIÓN ANTIINFLAMATORIA,374,1,Escuela de Salud Integrativa,2aceeb
2020-01-27,91,84,4019,636,KMBhovW84W4,1.420272366833304,😴 ¿Cuál es la mejor POSTURA para DORMIR?,22,1,FisioOnline,2aceec
2020-04-13,2,3142,107,2038,Z_C3Jn3PyXc,1.743061541113601,4 Pasos para Vencer la Grasa Abdominal,27,1,MetabolismoTV,2aceed
2015-02-04,2,1530,61,362,VvQK8MrXPmc,4.841837614204447,"Síndrome del piramidal o ""Falsa ciática"". Qué es, por qué se produce, cómo reconocerlo y tratamiento",75,1,Fisioterapia para TI,2aceee
2020-01-25,377,175,6487,3969,lj3NhPgOoX4,5.874762971901396,Virology Lectures 2020 #1: What is a Virus?,91,1,Vincent Racaniello,2ad
2020-01-28,120,47,1735,4105,mdYTi6yT1Ew,2.646871229098431,Virology Lectures 2020 #2: The Infectious Cycle,41,1,Vincent Racaniello,2ada
2020-01-30,65,22,810,4233,73nXMQO-new,2.646871229098431,Virology Lectures 2020 #3: Genomes and Genetics,41,1,Vincent Racaniello,2adaa
2020-02-04,49,18,689,4069,jY3axuAm2AA,3.550680917083261,Virology Lectures 2020 #4: Structure of Viruses,55,1,Vincent Racaniello,2adaaa
2020-01-28,120,47,1735,4105,mdYTi6yT1Ew,2.646871229098431,Virology Lectures 2020 #2: The Infectious Cycle,41,1,Vincent Racaniello,2adaab
2020-02-06,34,13,493,4098,aMvnlAfOWec,3.486123082227202,Virology Lectures 2020 #5: Attachment and Entry,54,1,Vincent Racaniello,2adaac
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adaad
2020-03-03,12,6,210,4135,VVhwrES4CjA,1.743061541113601,Virology Lectures 2020 #11: The Infected Cell,27,1,Vincent Racaniello,2adaae
2020-01-25,377,175,6487,3969,lj3NhPgOoX4,5.874762971901396,Virology Lectures 2020 #1: What is a Virus?,91,1,Vincent Racaniello,2adab
2020-01-28,120,47,1735,4105,mdYTi6yT1Ew,2.646871229098431,Virology Lectures 2020 #2: The Infectious Cycle,41,1,Vincent Racaniello,2adaba
2020-01-30,65,22,810,4233,73nXMQO-new,2.646871229098431,Virology Lectures 2020 #3: Genomes and Genetics,41,1,Vincent Racaniello,2adabb
2020-02-04,49,18,689,4069,jY3axuAm2AA,3.550680917083261,Virology Lectures 2020 #4: Structure of Viruses,55,1,Vincent Racaniello,2adabc
2015-12-02,3,2687,44,3690,BwyDCHf5iCY,1.8076193759696602,"""The truth about mobile phone and wireless radiation"" -- Dr Devra Davis",28,1,The University of Melbourne,2adabd
2018-06-12,4,2154,98,494,X31g5TB-MRo,4.002585761075677,Where Did Viruses Come From?,62,1,PBS Eons,2adabe
2020-02-04,49,18,689,4069,jY3axuAm2AA,3.550680917083261,Virology Lectures 2020 #4: Structure of Viruses,55,1,Vincent Racaniello,2adac
2020-02-06,34,13,493,4098,aMvnlAfOWec,3.486123082227202,Virology Lectures 2020 #5: Attachment and Entry,54,1,Vincent Racaniello,2adaca
2020-02-11,22,7,309,3541,Pfs6SChEXmc,2.065850715393897,Virology Lectures 2020 #6: RNA directed RNA synthesis,32,1,Vincent Racaniello,2adacb
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adacc
2020-03-08,30,17,603,3750,fBJ0vcOlS7I,2.517755559386312,Virology Lectures 2020 #12: Infection Basics,39,1,Vincent Racaniello,2adacd
2018-06-12,4,2154,98,494,X31g5TB-MRo,4.002585761075677,Where Did Viruses Come From?,62,1,PBS Eons,2adace
2020-02-06,34,13,493,4098,aMvnlAfOWec,3.486123082227202,Virology Lectures 2020 #5: Attachment and Entry,54,1,Vincent Racaniello,2adad
2020-02-11,22,7,309,3541,Pfs6SChEXmc,2.065850715393897,Virology Lectures 2020 #6: RNA directed RNA synthesis,32,1,Vincent Racaniello,2adada
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adadb
2020-02-18,12,4,207,3850,CAa7TbH-oQ8,1.484830201689364,Virology Lectures 2020 #8: Viral DNA Replication,23,1,Vincent Racaniello,2adadc
2017-06-28,74,46,1685,1984,WIEqm4TrHPA,0.9038096879848301,Paul E. Turner (Yale) 1: Introduction to Virus Ecology and Evolution,14,1,iBiology,2adadd
2017-07-07,342,76,5864,1901,uYm4l_alVV0,2.065850715393897,Respiratory | Mechanics of Breathing: Pressure Changes | Part 1,32,1,Ninja Nerd Science,2adade
2020-04-11,13,22,313,3869,SEYa0R62nWk,1.613945871401482,Virology Lectures 2020 #19: Vaccines,25,1,Vincent Racaniello,2adae
2020-04-14,10,4,218,4255,XaU2lpMcfGU,0.5164626788484741,Virology Lectures 2020 #20: Antivirals,8,1,Vincent Racaniello,2adaea
2020-04-07,6602,6,123,3780,y-CUseRKYc4,0.83925185312877,Virology Lectures 2020 #18: Transformation and Oncogenesis,13,1,Vincent Racaniello,2adaeb
2020-04-18,8591,10,214,4557,d4SpwHIe6e4,0.581020513704533,Virology Lectures 2020 #21: Evolution,9,1,Vincent Racaniello,2adaec
2020-04-21,14,8,358,4977,XSQWwWq3ofA,0.581020513704533,Virology Lectures 2020 #22: Emerging viruses,9,1,Vincent Racaniello,2adaed
2020-03-25,246,109,6011,3729,8_bOhZd6ieM,0.581020513704533,Coronaviruses 101: Focus on Molecular Virology,9,1,Innovative Genomics Institute – IGI,2adaee
2020-01-30,65,22,810,4233,73nXMQO-new,2.646871229098431,Virology Lectures 2020 #3: Genomes and Genetics,41,1,Vincent Racaniello,2adb
2020-02-04,49,18,689,4069,jY3axuAm2AA,3.550680917083261,Virology Lectures 2020 #4: Structure of Viruses,55,1,Vincent Racaniello,2adba
2020-02-06,34,13,493,4098,aMvnlAfOWec,3.486123082227202,Virology Lectures 2020 #5: Attachment and Entry,54,1,Vincent Racaniello,2adbaa
2020-02-11,22,7,309,3541,Pfs6SChEXmc,2.065850715393897,Virology Lectures 2020 #6: RNA directed RNA synthesis,32,1,Vincent Racaniello,2adbab
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adbac
2020-03-08,30,17,603,3750,fBJ0vcOlS7I,2.517755559386312,Virology Lectures 2020 #12: Infection Basics,39,1,Vincent Racaniello,2adbad
2018-06-12,4,2154,98,494,X31g5TB-MRo,4.002585761075677,Where Did Viruses Come From?,62,1,PBS Eons,2adbae
2020-01-28,120,47,1735,4105,mdYTi6yT1Ew,2.646871229098431,Virology Lectures 2020 #2: The Infectious Cycle,41,1,Vincent Racaniello,2adbb
2020-01-30,65,22,810,4233,73nXMQO-new,2.646871229098431,Virology Lectures 2020 #3: Genomes and Genetics,41,1,Vincent Racaniello,2adbba
2020-01-25,377,175,6487,3969,lj3NhPgOoX4,5.874762971901396,Virology Lectures 2020 #1: What is a Virus?,91,1,Vincent Racaniello,2adbbb
2020-02-04,49,18,689,4069,jY3axuAm2AA,3.550680917083261,Virology Lectures 2020 #4: Structure of Viruses,55,1,Vincent Racaniello,2adbbc
2020-02-06,34,13,493,4098,aMvnlAfOWec,3.486123082227202,Virology Lectures 2020 #5: Attachment and Entry,54,1,Vincent Racaniello,2adbbd
2020-04-11,13,22,313,3869,SEYa0R62nWk,1.613945871401482,Virology Lectures 2020 #19: Vaccines,25,1,Vincent Racaniello,2adbbe
2020-02-06,34,13,493,4098,aMvnlAfOWec,3.486123082227202,Virology Lectures 2020 #5: Attachment and Entry,54,1,Vincent Racaniello,2adbc
2020-02-11,22,7,309,3541,Pfs6SChEXmc,2.065850715393897,Virology Lectures 2020 #6: RNA directed RNA synthesis,32,1,Vincent Racaniello,2adbca
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adbcb
2020-02-18,12,4,207,3850,CAa7TbH-oQ8,1.484830201689364,Virology Lectures 2020 #8: Viral DNA Replication,23,1,Vincent Racaniello,2adbcc
2017-06-28,74,46,1685,1984,WIEqm4TrHPA,0.9038096879848301,Paul E. Turner (Yale) 1: Introduction to Virus Ecology and Evolution,14,1,iBiology,2adbcd
2017-07-07,342,76,5864,1901,uYm4l_alVV0,2.065850715393897,Respiratory | Mechanics of Breathing: Pressure Changes | Part 1,32,1,Ninja Nerd Science,2adbce
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adbd
2020-03-03,12,6,210,4135,VVhwrES4CjA,1.743061541113601,Virology Lectures 2020 #11: The Infected Cell,27,1,Vincent Racaniello,2adbe
2020-03-08,30,17,603,3750,fBJ0vcOlS7I,2.517755559386312,Virology Lectures 2020 #12: Infection Basics,39,1,Vincent Racaniello,2adbea
2020-02-29,11,8,195,3998,Kbk-lijqDYA,0.645578348560593,Virology Lectures 2020 #10: Assembly,10,1,Vincent Racaniello,2adbeb
2020-03-14,18,5,322,4414,F9TClYS_Ch0,0.9038096879848301,Virology Lectures 2020 #13: Intrinsic and innate defenses,14,1,Vincent Racaniello,2adbec
2020-03-23,14,5,287,4592,28gIJ2rrN7I,0.9683675228408891,Virology Lectures 2020 #14: Adaptive immunity,15,1,Vincent Racaniello,2adbed
2020-04-11,13,22,313,3869,SEYa0R62nWk,1.613945871401482,Virology Lectures 2020 #19: Vaccines,25,1,Vincent Racaniello,2adbee
2020-02-04,49,18,689,4069,jY3axuAm2AA,3.550680917083261,Virology Lectures 2020 #4: Structure of Viruses,55,1,Vincent Racaniello,2adc
2020-02-06,34,13,493,4098,aMvnlAfOWec,3.486123082227202,Virology Lectures 2020 #5: Attachment and Entry,54,1,Vincent Racaniello,2adca
2020-02-11,22,7,309,3541,Pfs6SChEXmc,2.065850715393897,Virology Lectures 2020 #6: RNA directed RNA synthesis,32,1,Vincent Racaniello,2adcaa
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adcab
2020-02-18,12,4,207,3850,CAa7TbH-oQ8,1.484830201689364,Virology Lectures 2020 #8: Viral DNA Replication,23,1,Vincent Racaniello,2adcac
2017-06-28,74,46,1685,1984,WIEqm4TrHPA,0.9038096879848301,Paul E. Turner (Yale) 1: Introduction to Virus Ecology and Evolution,14,1,iBiology,2adcad
2017-07-07,342,76,5864,1901,uYm4l_alVV0,2.065850715393897,Respiratory | Mechanics of Breathing: Pressure Changes | Part 1,32,1,Ninja Nerd Science,2adcae
2020-02-11,22,7,309,3541,Pfs6SChEXmc,2.065850715393897,Virology Lectures 2020 #6: RNA directed RNA synthesis,32,1,Vincent Racaniello,2adcb
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adcba
2020-02-06,34,13,493,4098,aMvnlAfOWec,3.486123082227202,Virology Lectures 2020 #5: Attachment and Entry,54,1,Vincent Racaniello,2adcbb
2020-02-18,12,4,207,3850,CAa7TbH-oQ8,1.484830201689364,Virology Lectures 2020 #8: Viral DNA Replication,23,1,Vincent Racaniello,2adcbc
2020-02-25,10,5,201,4084,F0n8SeeC4II,0.83925185312877,Virology Lectures 2020 #9: Reverse transcription and integration,13,1,Vincent Racaniello,2adcbd
2020-03-08,30,17,603,3750,fBJ0vcOlS7I,2.517755559386312,Virology Lectures 2020 #12: Infection Basics,39,1,Vincent Racaniello,2adcbe
,-1,-1,-1,-1,Tz8PZ4pge2I,3.744354421651439,,58,1,,2adcc
2020-03-08,30,17,603,3750,fBJ0vcOlS7I,2.517755559386312,Virology Lectures 2020 #12: Infection Basics,39,1,Vincent Racaniello,2adcd
2020-03-14,18,5,322,4414,F9TClYS_Ch0,0.9038096879848301,Virology Lectures 2020 #13: Intrinsic and innate defenses,14,1,Vincent Racaniello,2adcda
2020-03-03,12,6,210,4135,VVhwrES4CjA,1.743061541113601,Virology Lectures 2020 #11: The Infected Cell,27,1,Vincent Racaniello,2adcdb
2020-03-23,14,5,287,4592,28gIJ2rrN7I,0.9683675228408891,Virology Lectures 2020 #14: Adaptive immunity,15,1,Vincent Racaniello,2adcdc
2020-03-27,12,7,244,4708,D49AcCKRF-0,0.7101361834166521,Virology Lectures 2020 #15: Mechanisms of Pathogenesis,11,1,Vincent Racaniello,2adcdd
2020-04-07,6602,6,123,3780,y-CUseRKYc4,0.83925185312877,Virology Lectures 2020 #18: Transformation and Oncogenesis,13,1,Vincent Racaniello,2adcde
2018-06-12,4,2154,98,494,X31g5TB-MRo,4.002585761075677,Where Did Viruses Come From?,62,1,PBS Eons,2adce
2019-01-15,1,832,55,628,DdjN4ddnl2E,1.162041027409067,How Blood Evolved (Many Times),18,1,PBS Eons,2adcea
2020-03-06,3,4409,114,1200,kTXTPe3wahc,1.291156697121186,Parallel Worlds Probably Exist. Here’s Why,20,1,Veritasium,2adceb
2020-03-28,13,6425,150,448,5DGwOJXSxqg,2.453197724530253,COVID-19: ¿Qué sucede si te infectas de Coronavirus?,38,1,Nucleus Medical Media,2adcec
2020-03-19,23,10,861,515,BtN-goy9VOY,2.259524219962075,El Coronavirus Explicado & Qué Deberías Hacer,35,1,Kurzgesagt – In a Nutshell,2adced
2014-08-26,6,3639,28,2031,tRPu5u_Pizk,1.226598862265126,The Day the Mesozoic Died: The Asteroid That Killed the Dinosaurs — HHMI BioInteractive Video,19,1,biointeractive,2adcee
2015-12-02,3,2687,44,3690,BwyDCHf5iCY,1.8076193759696602,"""The truth about mobile phone and wireless radiation"" -- Dr Devra Davis",28,1,The University of Melbourne,2add
2016-02-18,1,942,22,1010,F0NEaPTu9oI,0.645578348560593,Wireless wake-up call | Jeromy Johnson | TEDxBerkeley,10,1,TEDx Talks,2adda
2012-08-30,22,8950,221,1070,hqKafI7Amd8,0.25823133942423704,Top hacker shows us how it's done | Pablos Holman | TEDxMidwest,4,1,TEDx Talks,2addaa
2020-03-11,6,11,153,1006,Fqw-9yMV0sI,0.193673504568177,Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU,3,1,TEDx Talks,2addab
2017-01-31,3,5195,34,1053,BrNs0M77Pd4,0.193673504568177,Artificial Intelligence: it will kill us | Jay Tuck | TEDxHamburgSalon,3,1,TEDx Talks,2addac
2016-02-18,2,2632,56,718,TjaM0tdxtYA,0.193673504568177,Why I Don’t Use A Smart Phone | Ann Makosinski | TEDxTeen,3,1,TEDx Talks,2addad
2013-10-16,12,7231,249,877,esPRsT-lmw8,0.193673504568177,La lección más importante de 83 000 tomografías de cerebro | Daniel Amen | TEDxOrangeCoast,3,1,TEDx Talks,2addae
2015-04-22,871,495,7928,5977,nxyxcTZccsE,0.9038096879848301,"Is a Calorie a Calorie?  Processed Food, Experiment Gone Wrong",14,1,Stanford Health Care,2addb
2009-07-30,10,3934,94,5377,dBnniua6-oM,0.9038096879848301,Sugar: The Bitter Truth,14,1,University of California Television (UCTV),2addba
2013-10-18,1,782,15,5175,ceFyF9px20Y,0.322789174280296,Fat Chance: Fructose 2.0,5,1,University of California Television (UCTV),2addbb
2020-01-25,377,175,6487,3969,lj3NhPgOoX4,5.874762971901396,Virology Lectures 2020 #1: What is a Virus?,91,1,Vincent Racaniello,2addbc
2019-02-01,333,290,5610,3522,zx-QrilOoSM,0.25823133942423704,Robert Lustig - What is Metabolic Syndrome Anyway?,4,1,JumpstartMD,2addbd
2014-08-04,1,1400,12,854,8Ug1MnU6LKw,0.193673504568177,Unprocessed -- how I gave up processed foods (and why it matters) | Megan Kimble | TEDxTucsonSalon,3,1,TEDx Talks,2addbe
2019-02-01,2,1928,30,3607,MU0pbgkq2-s,24.14463023616618,INTRODUCCIÓN A LA NUTRICIÓN ANTIINFLAMATORIA,374,1,Escuela de Salud Integrativa,2addc
2019-03-01,371,337,4967,5874,C_iPck5j_Lw,6.714014825030167,SUPLEMENTACIÓN NUTRICIONAL INTEGRATIVA: ANTIAGING,104,1,Escuela de Salud Integrativa,2addca
2014-12-27,581,681,8226,6586,lk0Tejqzm0Q,5.358300293052922,"5 Claves para vivir con abundancia y libertad financiera ⎮Sergio Fernandez, Pensamiento Positivo",83,1,PensamientoPositivo1,2addcb
2018-09-21,2,3300,43,5512,SMqUDGVoUr4,9.296328219272539,¿Por qué repites las mismas situaciones una y otra vez? - Enric Corbera,144,1,Enric Corbera Institute,2addcc
2018-06-19,174,265,3338,4845,rqKVIqsqb08,8.198845026719532,Trastornos del sueño / Dr. Ramón Acevedo / Conferencia,127,1,Ramón Acevedo Cardona,2addcd
2019-12-14,37,44,827,14380,L_sJscki9dQ,5.293742458196863,NUTRICIÓN Y MICROBIOTA: SU PAPEL EN LAS ENFERMEDADES NEURODEGENERATIVAS,82,1,Escuela de Salud Integrativa,2addce
2019-12-20,1,1293,31,3000,hIXhnWUmMvw,0.83925185312877,Shoshana Zuboff on surveillance capitalism | VPRO Documentary,13,1,VPRO Documental,2addd
2013-11-04,1,516,11,3030,kFQJNeQDDHA,0.193673504568177,El código de Wall Street - VPRO documentál - 2013,3,1,VPRO Documental,2addda
2019-03-01,64,43,1088,2799,WBFoV6jn79c,0.193673504568177,"Desconexión, un lujo - VPRO documentál",3,1,VPRO Documental,2adddb
2019-11-27,10,17,120,2546,JHDkALRz5Rk,0.193673504568177,How poor people survive in the USA | DW Documentary,3,1,DW Documentary,2adddc
