pubdate,views,dislikes,likes,duration,id,mult,title,nb_recommendations,depth,channel,key
2014-06-04,3589556,1735,47286,4942,0g8lANs6zpQ,2.644806517311609,The Magic of Chemistry - with Andrew Szydlo,43,1,The Royal Institution,1baacb
2019-10-04,4144300,940,105936,1102,ThwuT3_AG6w,1.845213849287169,Engineering with Origami,30,1,Veritasium,1baacc
2013-01-29,1110805,5457,27019,789,_loUDS4c3Cs,2.275763747454175,Moon Landings Faked? Filmmaker Says Not!,37,1,VideoFromSpace,1bab
2014-07-17,10107622,9064,40040,10951,S9HdPi9Ikhk,1.3531568228105901,Restored Apollo 11 Moonwalk - Original NASA EVA Mission Video - Walking on the Moon,22,1,NASA,1baba
2019-07-20,3214956,3056,20295,11770,iR3oXFFISI0,1.107128309572301,Historic Apollo 11 Moonwalk Footage,18,1,NASA,1babaa
2018-12-28,-1,18641,333782,0,21X5lGlDOfg,4.79755600814664,NASA Live: Official Stream of NASA TV,78,1,NASA,1babab
2008-01-16,1757977,662,6493,3373,xwpgmEvlRpM,0.9226069246435841,The Moment in Time: The Manhattan Project,15,1,University of California Television (UCTV),1babac
2018-04-23,21713175,12515,550247,693,t6rHHnABoT8,2.583299389002036,Astronaut Chris Hadfield Debunks Space Myths | WIRED,42,1,WIRED,1babb
2014-03-19,6879974,2454,185664,1103,Zo62S0ulqhA,3.321384928716904,What I learned from going blind in space | Chris Hadfield,54,1,TED,1babba
2020-03-13,897039,332,29618,2388,t93UCj1hzu8,1.230142566191446,Astronaut Chris Hadfield Answers the Web's Most Searched Questions | WIRED,20,1,WIRED,1babbb
2019-09-18,3170703,1216,54552,994,TZkuQUCUYgM,1.414663951120162,Former NASA Astronaut Explains How Hygiene Is Different in Space | WIRED,23,1,WIRED,1babbc
2018-12-02,487980,1114,13561,3433,3lBpuBqxDVA,1.5376782077393072,Meeting & Interviewing A Flat-Earther!,25,1,Alfie Deyes,1babc
2018-12-09,271728,644,9894,3223,JLKIUnApa5o,0.861099796334012,Is The Earth Flat??? (Ft A Flat-Earther),14,1,Alfie Deyes,1babca
2017-05-10,2640212,1630,23158,4962,AyAK3QBnMGQ,1.230142566191446,A mind-expanding tour of the cosmos with Neil deGrasse Tyson and Robert Krulwich,20,1,92nd Street Y,1babcb
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1babcc
2014-12-04,29921541,45974,557247,631,VNqNnUJVcVs,5.351120162932791,Is Earth Actually Flat?,87,1,Vsauce,1bac
2016-06-13,19554190,13570,453034,1297,IJhgZBn-LHg,4.9820773930753575,How Earth Moves,81,1,Vsauce,1baca
